scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.0027933269739151,0.0006089722155593336,0.00021880865097045898,0.0017142444849014282,0.0003723182308021933,8.672475814819336e-05,0.0017142444849014282,0.0003723182308021933,8.672475814819336e-05,0.07369139790534973,0.0006776553927920759,0.0003738953382708132,0.010140053927898407,0.00036461063427850604,8.977986726677045e-05,0.010140053927898407,0.00036461063427850604,8.977986726677045e-05
R01,01,6,7d0ff0efc65197d9928bf40f304552aa24675a8d105aef8bd5eb6a7f81ec5dc1,0.0024585463106632233,0.0005632326356135309,0.00019049644470214844,0.0019823163747787476,0.0003401222638785839,7.480382919311523e-05,0.0019823163747787476,0.0003401222638785839,7.480382919311523e-05,0.09418325126171112,0.0006849325145594776,0.0004955353797413409,0.006257474422454834,0.0003593976725824177,8.709802204975858e-05,0.006257474422454834,0.0003593976725824177,8.709802204975858e-05
R01,01,13,3c94e295229a408cb2987e83972ca881d37fdb8805654edef87c0f1ce36ba712,0.002586226910352707,0.0005823760875500739,0.00019979476928710938,0.0017077736556529999,0.0003498458245303482,7.843971252441406e-05,0.0017077736556529999,0.0003498458245303482,7.843971252441406e-05,0.18317469954490662,0.0006862306618131697,0.0015680751530453563,0.007080212235450745,0.00035279837902635336,8.720196638023481e-05,0.007080212235450745,0.00035279837902635336,8.720196638023481e-05
R01,01,19,9dc04669c52a21ec101231073ffb97e436802664f4beeed9d6dcf98f2565cd18,0.002821788191795349,0.0005980919231660664,0.0002180337905883789,0.0017187893390655518,0.000341816310537979,7.43865966796875e-05,0.0017187893390655518,0.000341816310537979,7.43865966796875e-05,0.012984737753868103,0.0006198498304001987,0.00030053730006329715,0.01133434846997261,0.00035529161687009037,8.511911437381059e-05,0.01133434846997261,0.00035529161687009037,8.511911437381059e-05
R01,01,26,e96738dea924e16c6f359a0833ff06b8933938eb53035f87b14aef551f81a427,0.002426423132419586,0.0005821902886964381,0.00020688772201538086,0.0023958534002304077,0.000294705358101055,6.085634231567383e-05,0.0023958534002304077,0.000294705358101055,6.085634231567383e-05,0.02777022123336792,0.0006254251347854733,0.00031322240829467773,0.02666369080543518,0.0003562602214515209,9.123208292294294e-05,0.02666369080543518,0.0003562602214515209,9.123208292294294e-05
R01,01,33,1b0cf3ffb129c6f680b78d09aebeaabd4ba443115b02316fc20c683c7f164cfc,0.002179330214858055,0.0005491432384587824,0.00018405914306640625,0.0013562291860580444,0.0003290958411525935,6.61015510559082e-05,0.0013562291860580444,0.0003290958411525935,6.61015510559082e-05,0.06939816474914551,0.0006717457436025143,0.0003897654532920569,0.00910748541355133,0.00035129161551594734,8.424123370787129e-05,0.00910748541355133,0.00035129161551594734,8.424123370787129e-05
R01,01,39,8f296e203d6b81e79bcd0538db1a8d7ecacac5a3ddac8c604440cbeb55a3a3bd,0.002795115113258362,0.0005539687117561698,0.0001920461654663086,0.0015348196029663086,0.00031753614894114435,6.961822509765625e-05,0.0015348196029663086,0.00031753614894114435,6.961822509765625e-05,0.1860392689704895,0.0006783301359973848,0.0006227989797480404,0.0371851921081543,0.0003581086057238281,9.822330321185291e-05,0.0371851921081543,0.0003581086057238281,9.822330321185291e-05
R01,01,46,cef7c7d33f2655b2213dd1b108cc0b13aafc93a2cb6348478b468afa5f92670c,0.0026209577918052673,0.0005476676160469651,0.0001875162124633789,0.00136566162109375,0.00029562017880380154,6.0677528381347656e-05,0.00136566162109375,0.00029562017880380154,6.0677528381347656e-05,0.03129282593727112,0.0006196534959599376,0.00031363542075268924,0.023766636848449707,0.00036027460009790957,9.638788469601423e-05,0.023766636848449707,0.00036027460009790957,9.638788469601423e-05
R01,01,53,97beebf05d3b5924059cf409d44ce009b01335bedfb44b9f4971c21a51d0733f,0.0021501053124666214,0.0005382768576964736,0.0001729726791381836,0.0017040222883224487,0.00028904862119816244,5.7220458984375e-05,0.0017040222883224487,0.00028904862119816244,5.7220458984375e-05,0.015046577900648117,0.0006121678161434829,0.0002884980640374124,0.011421341449022293,0.00036321021616458893,9.731359750730917e-05,0.011421341449022293,0.00036321021616458893,9.731359750730917e-05
R01,01,59,e9a8881b1cfc03e8231875140e3b5a4a2a892abac27443326a3f142b17560194,0.0025862446054816246,0.0005613677203655243,0.00019377470016479492,0.0013706088066101074,0.0002914532960858196,5.650520324707031e-05,0.0013706088066101074,0.0002914532960858196,5.650520324707031e-05,0.021241500973701477,0.0006215865141712129,0.0003197984187863767,0.010642901062965393,0.00035922107053920627,8.942039858084172e-05,0.010642901062965393,0.00035922107053920627,8.942039858084172e-05
