video,start,end,frames,mean_appearance,mean_temporal
01,392,398,7,1.0468861618548542,0.6547736721341402
08,586,591,6,0.783453220264771,1.0468771513481745
11,407,409,3,0.9149110384951237,0.7108667792812217
17,491,492,2,0.7399759986467502,0.8875959612938517
17,552,564,13,0.7228990651281367,1.191508376720657
