repeat,scene,video,frame,preprocess_ms,model_ms,total_ms,gpu_ms
0,R01,01,0,1.0751229710876942,1.4720498584210873,2.5471728295087814,1.4404159784317017
0,R01,01,6,0.5232139956206083,1.0947901755571365,1.6180041711777449,1.077888011932373
0,R01,01,13,0.8669509552419186,1.1005299165844917,1.9674808718264103,1.0841599702835083
0,R01,01,19,0.5657349247485399,1.0921841021627188,1.6579190269112587,1.0757759809494019
0,R01,01,26,0.513806939125061,1.094389008358121,1.608195947483182,1.073632001876831
0,R01,01,33,0.5121140275150537,1.0817348957061768,1.5938489232212305,1.065567970275879
0,R01,01,39,0.5280629266053438,1.0813549160957336,1.6094178427010775,1.0652159452438354
0,R01,01,46,0.5120029672980309,1.0787199717015028,1.5907229389995337,1.0630719661712646
0,R01,01,53,0.5169131327420473,1.0824059136211872,1.5993190463632345,1.066431999206543
0,R01,01,59,0.514667946845293,1.0834080167114735,1.5980759635567665,1.066815972328186
0,R01,01,66,0.5040578544139862,1.0824871715158224,1.5865450259298086,1.0665279626846313
0,R01,01,73,0.5092581268399954,1.0849907994270325,1.5942489262670279,1.0667200088500977
0,R01,01,79,0.6348940078169107,1.122661866247654,1.7575558740645647,1.1055359840393066
0,R01,01,86,0.5088869947940111,1.0841700714081526,1.5930570662021637,1.0677440166473389
0,R01,01,93,0.5080658011138439,1.0810140520334244,1.5890798531472683,1.0648959875106812
0,R01,01,99,0.5106099415570498,1.083489041775465,1.5940989833325148,1.0670720338821411
0,R01,01,106,0.503126997500658,1.0822860058397055,1.5854130033403635,1.0662720203399658
0,R01,01,112,0.5094090010970831,1.081493915989995,1.590902917087078,1.0656319856643677
0,R01,01,119,0.5039388779550791,1.0876860469579697,1.5916249249130487,1.071936011314392
0,R01,01,126,0.5048399325460196,1.08251697383821,1.5873569063842297,1.0674879550933838
0,R01,01,132,0.5115619860589504,1.0836690198630095,1.5952310059219599,1.067199945449829
0,R01,01,139,0.5062532145529985,1.0823258198797703,1.5885790344327688,1.0662399530410767
0,R01,01,146,0.633652089163661,1.104016788303852,1.737668877467513,1.0875840187072754
0,R01,01,152,0.5098888650536537,1.0814040433615446,1.5912929084151983,1.0654079914093018
0,R01,01,159,0.5061121191829443,1.081614987924695,1.5877271071076393,1.065727949142456
0,R01,01,166,0.5071540363132954,1.0809141676872969,1.5880682040005922,1.0646719932556152
0,R01,01,172,0.5131249781697989,1.083269016817212,1.596393994987011,1.0670080184936523
0,R01,01,179,0.5022441036999226,1.0823169723153114,1.584561076015234,1.0660159587860107
0,R01,01,186,0.5084869917482138,1.0832881089299917,1.5917751006782055,1.0671039819717407
0,R01,01,192,0.502865994349122,1.0901009663939476,1.5929669607430696,1.0740159749984741
0,R01,01,199,0.5000210367143154,1.0793597903102636,1.579380827024579,1.0633920431137085
0,R01,01,206,0.5013030022382736,1.0829069651663303,1.584209967404604,1.0669440031051636
0,R01,02,0,0.9939998853951693,1.108075026422739,2.1020749118179083,1.0911680459976196
0,R01,02,6,0.5036278162151575,1.0936080943793058,1.5972359105944633,1.0775680541992188
0,R01,02,13,0.5037470255047083,1.081074122339487,1.5848211478441954,1.0649919509887695
0,R01,02,20,0.5123540759086609,1.0822159238159657,1.5945699997246265,1.0658559799194336
0,R01,02,27,0.5089479964226484,1.0802620090544224,1.5892100054770708,1.064736008644104
0,R01,02,34,0.5125240422785282,1.081444090232253,1.5939681325107813,1.0652159452438354
0,R01,02,41,0.5126937758177519,1.08141521923244,1.5941089950501919,1.0655360221862793
0,R01,02,48,0.5037870723754168,1.084200106561184,1.5879871789366007,1.0679999589920044
0,R01,02,54,0.5090271588414907,1.0793209075927734,1.5883480664342642,1.0632319450378418
0,R01,02,61,0.5051400512456894,1.1077839881181717,1.612924039363861,1.0912319421768188
0,R01,02,68,0.5058120004832745,1.0810939129441977,1.5869059134274721,1.0653760433197021
0,R01,02,75,0.5099889822304249,1.083579147234559,1.593568129464984,1.0674879550933838
