video,start,end,frames,mean_appearance,mean_temporal
16,339,343,5,0.2777970646664746,1.9236279607684232
17,350,360,11,0.7388339442053952,1.8312961450450862
17,621,621,1,1.0474575239699477,0.8080758362792705
