mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,218,4.402688005939126,0.32316800206899643,0.00013015232980251312,4.4028181582689285,0.9607004029676318,1.394109756097627,True,True
capacity,0,219,4.285627044737339,0.3165360540151596,0.00014994293451309204,4.285776987671852,0.9650139019358903,1.3885822335579938,True,True
capacity,0,220,4.278572974726558,0.3198420163244009,0.00016111880540847778,4.278734093531966,0.9693236139137298,1.3604102014136537,True,True
capacity,0,221,4.574510967358947,0.3141709603369236,0.00012991949915885925,4.574640886858106,0.9739239038899541,1.438408912675037,True,True
capacity,0,222,4.3935508001595736,0.32787700183689594,0.00014016404747962952,4.393690964207053,0.9783454868011177,1.3898398036014954,True,True
capacity,0,223,4.323438974097371,0.3521230537444353,0.00013993121683597565,4.323578905314207,0.9826943927910179,1.3716923316295775,True,True
capacity,0,224,4.335189936682582,0.31676609069108963,0.00011990778148174286,4.335309844464064,0.9870587878394872,1.3623988727674214,True,True
capacity,0,225,4.977289121598005,0.33355806954205036,0.00014994293451309204,4.977439064532518,0.9920633379369974,1.32048540863823,True,True
capacity,0,226,4.315313184633851,0.32063410617411137,0.00011990778148174286,4.315433092415333,0.9964076660107821,1.369057901186921,True,True
capacity,0,227,4.263235023245215,0.3140110056847334,0.00012991949915885925,4.263364942744374,1.0006959778256714,1.3658444118290975,True,True
capacity,0,228,4.284444963559508,0.30950293876230717,0.00012991949915885925,4.284574883058667,1.005004908889532,1.323301136657499,True,True
capacity,0,229,4.918628139421344,0.32543204724788666,0.00012991949915885925,4.918758058920503,1.0099483439698815,1.343374482684413,True,True
capacity,1,0,4.0352861396968365,0.31518307514488697,0.00011990778148174286,4.035406047478318,0.00404952303506434,,,False
capacity,1,1,4.003054928034544,0.3159849438816309,0.00014016404747962952,4.003195092082024,0.00807428895495832,,,False
capacity,1,2,3.9692509453743696,0.3096431028097868,0.00010104849934577942,3.9693519938737154,0.01206520083360374,,,False
capacity,1,3,4.141455981880426,0.32670493237674236,0.00011990778148174286,4.141575889661908,0.016229128930717707,,,False
capacity,1,4,3.974311053752899,0.3062770701944828,0.00010989606380462646,3.974420949816704,0.020225541898980737,,,False
capacity,1,5,3.9645920041948557,0.31098490580916405,0.0001310836523771286,3.964723087847233,0.024211684940382838,,,False
capacity,1,6,3.959803842008114,0.306576956063509,0.00013015232980251312,3.9599339943379164,0.02819329989142716,,,False
capacity,1,7,4.1330798994749784,0.31328992918133736,0.00011990778148174286,4.13319980725646,0.032348320819437504,,,False
capacity,1,8,3.9815250784158707,0.30668708495795727,0.00012107193470001221,3.9816461503505707,0.03635142697021365,,,False
capacity,1,9,3.9790000300854445,0.3114559222012758,0.00012991949915885925,3.9791299495846033,0.04035233799368143,,,False
capacity,1,10,3.969060955569148,0.3077089786529541,0.00011012889444828033,3.9691710844635963,0.04434327990747988,,,False
capacity,1,11,4.465354839339852,0.3126079682260752,0.00010011717677116394,4.4654549565166235,0.04883042583242059,,,False
capacity,1,12,4.063279135152698,0.3145621158182621,0.00011990778148174286,4.063399042934179,0.05291541595943272,,,False
capacity,1,13,3.9863239508122206,0.3185998648405075,0.00012991949915885925,3.9864538703113794,0.05692319991067052,,,False
capacity,1,14,3.95928299985826,0.31538400799036026,0.00012014061212539673,3.9594031404703856,0.0609042439609766,,,False
capacity,1,15,4.742437042295933,0.32456102780997753,0.00011990778148174286,4.7425569500774145,0.06566856196150184,,,False
capacity,1,16,4.201116971671581,0.30929199419915676,0.00014086253941059113,4.201257834210992,0.06989197083748877,,,False
capacity,1,17,4.213491920381784,0.32020313665270805,0.00013993121683597565,4.21363185159862,0.07412723382003605,,,False
capacity,1,18,4.198152106255293,0.3084000200033188,0.00013085082173347473,4.198282957077026,0.07835297798737884,,,False
capacity,1,19,4.345199093222618,0.3147120587527752,0.00013085082173347473,4.345329944044352,0.08272067992947996,,,False
capacity,1,20,4.202621057629585,0.3096330910921097,0.00013993121683597565,4.202760988846421,0.08694537193514407,,,False
capacity,1,21,4.203723045065999,0.31888019293546677,0.00013993121683597565,4.203862976282835,0.09117093589156866,,,False
capacity,1,22,4.2066380847245455,0.30902097932994366,0.00013085082173347473,4.206768935546279,0.09539975598454475,,,False
capacity,1,23,4.344889195635915,0.3174471203237772,0.00012991949915885925,4.345019115135074,0.09976690704934299,,,False
capacity,1,24,4.206406883895397,0.3098428715020418,0.0001310836523771286,4.206537967547774,0.10399548592977226,,,False
capacity,1,25,4.204414086416364,0.3167360555380583,0.0001310836523771286,4.204545170068741,0.10822188202291727,,,False
capacity,1,26,4.19000699184835,0.30844099819660187,0.00012991949915885925,4.190136911347508,0.11243375996127725,,,False
capacity,1,27,4.91577317006886,0.3138710744678974,0.00012991949915885925,4.915903089568019,0.11737179500050843,,,False
capacity,1,28,4.2197429575026035,0.3093618433922529,0.0001511070877313614,4.219894064590335,0.12161372997798026,,,False
capacity,1,29,4.200567025691271,0.3114661667495966,0.00013993121683597565,4.200706956908107,0.12583658890798688,,,False
capacity,1,30,4.823670024052262,0.31410111114382744,0.00012991949915885925,4.823799943551421,0.13068212987855077,,,False
capacity,1,31,4.205886973068118,0.31252787448465824,0.0001511070877313614,4.2060380801558495,0.1349102989770472,,,False
capacity,1,32,4.200285999104381,0.314061064273119,0.00014086253941059113,4.200426861643791,0.13913238584063947,,,False
capacity,1,33,4.190918989479542,0.31283916905522346,0.00014994293451309204,4.191068932414055,0.14335106685757637,,,False
capacity,1,34,4.915542900562286,0.3079099114984274,0.00013015232980251312,4.915673052892089,0.14828874194063246,,,False
capacity,1,35,4.247826058417559,0.31349994242191315,0.0001310836523771286,4.247957142069936,0.15255942102521658,1.40680711660767,False,True
capacity,1,36,4.242605995386839,0.310064060613513,0.00013993121683597565,4.242745926603675,0.15682455897331238,1.420101182745012,False,True
capacity,1,37,4.24953899346292,0.31602405942976475,0.0001310836523771286,4.249670077115297,0.1610967309679836,1.4093686579101796,True,True
capacity,1,38,4.916233941912651,0.31869998201727867,0.000141095370054245,4.916375037282705,0.1660353469196707,1.4041295913055594,True,True
capacity,1,39,4.251993028447032,0.3196310717612505,0.00012991949915885925,4.252122947946191,0.17031107493676245,1.4078801758403812,True,True
capacity,1,40,4.234191030263901,0.31072506681084633,0.00013993121683597565,4.234330961480737,0.17456757789477706,1.412239361100651,True,True
capacity,1,41,4.2603290639817715,0.3146419767290354,0.00012107193470001221,4.2604501359164715,0.17885028896853328,1.370444736139975,True,True
capacity,1,42,4.751202883198857,0.31687598675489426,0.0001310836523771286,4.751333966851234,0.18362412485294044,1.3327804441384699,True,True
capacity,1,43,4.406434949487448,0.31320913694798946,0.00012991949915885925,4.406564868986607,0.1880527518223971,1.3557127114951468,True,True
capacity,1,44,4.23369905911386,0.31280890107154846,0.00011990778148174286,4.233818966895342,0.19230848201550543,1.3171415878176542,True,True
capacity,1,45,4.242315888404846,0.3112859558314085,0.00013993121683597565,4.242455819621682,0.1965730998199433,1.3354235867615094,True,True
capacity,1,46,4.826264921575785,0.30745891854166985,0.00012014061212539673,4.82638506218791,0.20142145594581962,1.3524268021057857,True,True
capacity,1,47,4.252895014360547,0.31790812499821186,0.00011990778148174286,4.253014922142029,0.20569979888387024,1.3763312578995814,True,True
capacity,1,48,4.230424063280225,0.30623702332377434,0.00012991949915885925,4.230553982779384,0.20995264500379562,1.379390628275944,True,True
capacity,1,49,4.9533541314303875,0.3170671407133341,0.00013993121683597565,4.9534940626472235,0.2149284710176289,1.3369821507542947,True,True
capacity,1,50,4.246021853759885,0.3146419767290354,0.0001501757651567459,4.246172029525042,0.21919687488116324,1.3811716895945492,True,True
capacity,1,51,4.229741171002388,0.31150621362030506,0.00013085082173347473,4.2298720218241215,0.22344899899326265,1.3591380934051218,True,True
capacity,1,52,4.217407898977399,0.3047229256480932,0.0001310836523771286,4.217538982629776,0.2276883388403803,1.4041076241434491,True,True
capacity,1,53,4.819723078981042,0.3116969019174576,0.00012991949915885925,4.819852998480201,0.23253098502755165,1.398231396820626,True,True
capacity,1,54,4.239910980686545,0.30670687556266785,0.00012014061212539673,4.240031121298671,0.23679301794618368,1.3912429809254232,True,True
capacity,1,55,4.234380088746548,0.3099530003964901,0.00014086253941059113,4.234520951285958,0.24104973999783397,1.4125316476219032,True,True
capacity,1,56,4.234641091898084,0.311416108161211,0.00012991949915885925,4.2347710113972425,0.24530619196593761,1.375387996546246,True,True
capacity,1,57,4.292038967832923,0.3125779330730438,0.00012014061212539673,4.292159108445048,0.24962043296545744,1.3502921342269745,True,True
capacity,1,58,4.2331179138273,0.3099029418081045,0.00011990778148174286,4.233237821608782,0.2538756828289479,1.3862690052251134,True,True
capacity,1,59,4.251762991771102,0.31994213350117207,0.00015087425708770752,4.25191386602819,0.2581498888321221,1.3595308472004555,True,True
capacity,1,60,4.542660899460316,0.3082500770688057,0.00013993121683597565,4.542800830677152,0.26271502184681594,1.378959979558938,True,True
capacity,1,61,4.2899250984191895,0.3146419767290354,0.00010989606380462646,4.290034994482994,0.2670273589901626,1.3307557444454994,True,True
capacity,1,62,4.246413009241223,0.31432206742465496,0.00013015232980251312,4.246543161571026,0.2712961339857429,1.3525200160130406,True,True
capacity,1,63,4.241212969645858,0.3146620001643896,0.0001511070877313614,4.241364076733589,0.27555978996679187,1.3669245524357683,True,True
capacity,1,64,4.533543949946761,0.30694808810949326,0.00010989606380462646,4.533653846010566,0.2801154658664018,1.3556983172293113,True,True
capacity,1,65,4.2905358131974936,0.31569390557706356,0.0001310836523771286,4.290666896849871,0.2844352468382567,1.3714741084605577,True,True
capacity,1,66,4.221466137096286,0.30790013261139393,0.00012991949915885925,4.221596056595445,0.28867914504371583,1.3994918541380887,True,True
capacity,1,67,4.244880983605981,0.31110597774386406,0.00012014061212539673,4.245001124218106,0.2929463980253786,1.3881147159399718,True,True
capacity,1,68,4.96612791903317,0.31169597059488297,0.00014086253941059113,4.96626878157258,0.29793479782529175,1.4277706861180837,True,True
capacity,1,69,4.248145967721939,0.3180380444973707,0.00012991949915885925,4.248275887221098,0.3022051858715713,1.366894703543004,True,True
capacity,1,70,4.23182500526309,0.3075490240007639,0.00012107193470001221,4.23194607719779,0.3064590529538691,1.3874331180620552,True,True
capacity,1,71,4.243677947670221,0.3136799205094576,0.0001511070877313614,4.243829054757953,0.31072524399496615,1.3947413327132068,True,True
capacity,1,72,4.9526330549269915,0.30960305593907833,0.00013993121683597565,4.952772986143827,0.31569991796277463,1.4408762780929314,True,True
capacity,1,73,4.250861005857587,0.31333998776972294,0.00013085082173347473,4.25099185667932,0.31997289089486003,1.4129439313281693,True,True
capacity,1,74,4.2503399308770895,0.31436095014214516,0.00012107193470001221,4.2504610028117895,0.3242456838488579,1.4253528941078246,True,True
capacity,1,75,4.244158044457436,0.31180703081190586,0.00012107193470001221,4.244279116392136,0.32851187395863235,1.4135321146481281,True,True
capacity,1,76,4.509627819061279,0.3113958518952131,0.00012014061212539673,4.509747959673405,0.3330439848359674,1.6428693506606113,True,True
capacity,1,77,4.248566925525665,0.3178578335791826,0.00011106021702289581,4.248677985742688,0.33731493493542075,1.6493033160738135,True,True
capacity,1,78,4.222118062898517,0.3075089771300554,0.00011990778148174286,4.222237970679998,0.34155909391120076,1.6162384846334878,True,True
capacity,1,79,4.236004082486033,0.3115469589829445,0.00013993121683597565,4.236144013702869,0.3458179410081357,1.536272354068933,True,True
capacity,1,80,4.536208929494023,0.31312997452914715,0.00013993121683597565,4.536348860710859,0.35037617082707584,1.5952907483210061,True,True
capacity,1,81,4.290306009352207,0.3126189112663269,0.00012014061212539673,4.290426149964333,0.3546885179821402,1.5477896579276702,True,True
capacity,1,82,4.227217053994536,0.3081101458519697,0.00013993121683597565,4.227356985211372,0.3589380069170147,1.623587192126451,True,True
capacity,1,83,4.957491997629404,0.31550414860248566,0.00012991949915885925,4.957621917128563,0.3639178308658302,1.6628785892608489,True,True
capacity,1,84,4.250661004334688,0.31561381183564663,0.00013015232980251312,4.250791156664491,0.3681908040307462,1.5906516202252174,True,True
capacity,1,85,4.234521184116602,0.3136610612273216,0.00011990778148174286,4.234641091898084,0.372447727015242,1.588823698627273,True,True
capacity,1,86,5.010941997170448,0.30992389656603336,0.00014016404747962952,5.011082161217928,0.3774810309987515,1.5408813388858267,True,True
capacity,1,87,4.825614159926772,0.31977216713130474,0.00013993121683597565,4.825754091143608,0.38232936803251505,1.5066581862195678,True,True
capacity,1,88,4.250891972333193,0.31196698546409607,0.00014994293451309204,4.251041915267706,0.3866031828802079,1.5042605695425983,True,True
capacity,1,89,4.244879819452763,0.31448202207684517,0.0001310836523771286,4.24501090310514,0.39087035483680665,1.5039758928055866,True,True
capacity,1,90,4.250581143423915,0.32779714092612267,0.00013085082173347473,4.250711994245648,0.39514357899315655,1.4960440482537822,True,True
capacity,1,91,4.349397029727697,0.31820894218981266,0.00012991949915885925,4.349526949226856,0.39951591892167926,1.4555992003197595,True,True
capacity,1,92,4.226705990731716,0.30950293876230717,0.00013993121683597565,4.226845921948552,0.4037650169339031,1.4548659569140687,True,True
capacity,1,93,4.242215072736144,0.3141609486192465,0.0001511070877313614,4.242366179823875,0.40802968502976,1.4271679326760243,True,True
capacity,1,94,4.543050890788436,0.31424080953001976,0.0001310836523771286,4.543181974440813,0.4125949179288,1.4171789094092522,True,True
capacity,1,95,4.300043918192387,0.3151930868625641,0.00012991949915885925,4.3001738376915455,0.41691761487163603,1.4132980335387617,True,True
capacity,1,96,4.244941053912044,0.3156650345772505,0.00012991949915885925,4.245070973411202,0.4211851479485631,1.354454416425413,True,True
capacity,1,97,4.249008139595389,0.3166359383612871,0.00013993121683597565,4.249148070812225,0.42546183802187443,1.3638734698851123,True,True
capacity,1,98,4.5294559095054865,0.31130597926676273,0.00014994293451309204,4.52960585244,0.43001343589276075,1.401055633665975,True,True
capacity,1,99,4.3008949141949415,0.3216150216758251,0.00014086253941059113,4.301035776734352,0.4343374348245561,1.3946136549317363,True,True
capacity,1,100,4.233428044244647,0.3095921128988266,0.000141095370054245,4.233569139614701,0.43859338597394526,1.3574134783667258,True,True
capacity,1,101,4.244909854605794,0.3142410423606634,0.000141095370054245,4.245050949975848,0.44286073883995414,1.38715078348363,True,True
capacity,1,102,4.524245858192444,0.3158638719469309,0.0001310836523771286,4.524376941844821,0.44740709685720503,1.3989935926094872,True,True
capacity,1,103,4.283231915906072,0.31336001120507717,0.000141095370054245,4.283373011276126,0.4517124209087342,1.39727343384357,True,True
capacity,1,104,4.233960062265396,0.3094619605690241,0.00011990778148174286,4.234079970046878,0.4559685329440981,1.4201746884002906,True,True
capacity,1,105,4.25983895547688,0.32347883097827435,0.00013015232980251312,4.259969107806683,0.46025056298822165,1.3688095541109606,True,True
capacity,1,106,4.942753817886114,0.30942284502089024,0.00014016404747962952,4.942893981933594,0.46521544782444835,1.3702134256199188,True,True
capacity,1,107,4.252064041793346,0.3146019298583269,0.00014086253941059113,4.252204904332757,0.46949000493623316,1.3410046966898252,True,True
capacity,1,108,4.251752980053425,0.3100230824202299,0.00011990778148174286,4.251872887834907,0.473764109890908,1.3336281795082712,True,True
capacity,1,109,4.228910896927118,0.3124079667031765,0.00012991949915885925,4.229040816426277,0.47801545285619795,1.357536762286449,True,True
capacity,1,110,4.961008904501796,0.32557290978729725,0.00013015232980251312,4.961139056831598,0.4829991839360446,1.3420640193072009,True,True
capacity,1,111,4.265469033271074,0.32142503187060356,0.00013993121683597565,4.26560896448791,0.4872871849220246,1.334276470706824,True,True
capacity,1,112,4.230413120239973,0.3097930457442999,0.00013085082173347473,4.2305439710617065,0.4915397500153631,1.3219566894744224,True,True
capacity,1,113,4.561667097732425,0.3161150962114334,0.00011990778148174286,4.5617870055139065,0.4961236589588225,1.3591753152763413,True,True
capacity,1,114,4.296267172321677,0.3109860699623823,0.00010989606380462646,4.296377068385482,0.500448419013992,1.3317545430964746,True,True
capacity,1,115,4.239801084622741,0.31334999948740005,0.00011990778148174286,4.2399209924042225,0.5047106719575822,1.3257006871626122,True,True
capacity,1,116,4.226895980536938,0.31089480035007,0.0001310836523771286,4.227027064189315,0.5089596000034362,1.3871901982616988,True,True
capacity,1,117,4.543342161923647,0.32174610532820225,0.00012991949915885925,4.543472081422806,0.5135252040345222,1.3769756152672077,True,True
capacity,1,118,4.302829038351774,0.31143613159656525,0.00011990778148174286,4.302948946133256,0.5178522688802332,1.4305098995951993,True,True
capacity,1,119,4.247806034982204,0.31913118436932564,0.00011990778148174286,4.247925942763686,0.5221228878945112,1.3913243783041092,True,True
capacity,1,120,4.324320005252957,0.3104149363934994,0.00013993121683597565,4.324459936469793,0.5264754409436136,1.3713821689163006,True,True
capacity,1,121,4.808641970157623,0.32385997474193573,0.00013993121683597565,4.808781901374459,0.5313081978820264,1.4109106767500452,True,True
capacity,1,122,4.255831008777022,0.3112759441137314,0.00013993121683597565,4.255970939993858,0.5355879839044064,1.3380687876332522,True,True
capacity,1,123,4.26152185536921,0.31590485014021397,0.00012014061212539673,4.261641995981336,0.5398744428530335,1.3719237046384,True,True
capacity,1,124,4.262503935024142,0.3162948414683342,0.00013015232980251312,4.262634087353945,0.5441599399782717,1.3245256839835429,True,True
capacity,1,125,4.2552100494503975,0.31560403294861317,0.00011990778148174286,4.255329957231879,0.5484382528811693,1.2850337620406123,True,True
capacity,1,126,4.883983870968223,0.30965288169682026,0.00013015232980251312,4.884114023298025,0.5533454099204391,1.3121389168008672,True,True
capacity,1,127,4.257534863427281,0.3182999789714813,0.0001501757651567459,4.257685039192438,0.5576262578833848,1.363412911247786,True,True
capacity,1,128,4.259336972609162,0.31165615655481815,0.00012991949915885925,4.259466892108321,0.5619088588282466,1.4215556309258481,True,True
capacity,1,129,4.603796172887087,0.3428650088608265,0.00013993121683597565,4.603936104103923,0.5665368810296059,1.3361055600126075,True,True
capacity,1,130,4.6137848403304815,0.34422799944877625,0.0002100132405757904,4.613994853571057,0.5711895788554102,1.3256222006099365,True,True
capacity,1,131,4.386737011373043,0.34790392965078354,0.000141095370054245,4.386878106743097,0.5756240759510547,1.3768450369125973,True,True
capacity,1,132,4.6294741332530975,0.3200420178472996,0.0001310836523771286,4.629605216905475,0.5802895580418408,1.351965396766563,True,True
capacity,1,133,4.378902958706021,0.3300521057099104,0.00016996636986732483,4.379072925075889,0.5847068028524518,1.3455837739778589,True,True
capacity,1,134,4.268876044079661,0.31505292281508446,0.00013993121683597565,4.269015975296497,0.5890066570136696,1.3363354725080017,True,True
capacity,1,135,4.268754972144961,0.32274797558784485,0.00012014061212539673,4.268875112757087,0.5933016110211611,1.353611586123769,True,True
capacity,1,136,4.56295907497406,0.3121269401162863,0.00011012889444828033,4.563069203868508,0.5978893670253456,1.3703652911764803,True,True
capacity,1,137,4.362652078270912,0.33461907878518105,0.00012083910405635834,4.3627729173749685,0.6022803129162639,1.377752995659834,True,True
capacity,1,138,4.257604014128447,0.31333998776972294,0.00013015232980251312,4.257734166458249,0.606563223991543,1.3547991837331002,True,True
capacity,1,139,4.269276047125459,0.3162550274282694,0.00011990778148174286,4.2693959549069405,0.6108571270015091,1.3575914522686396,True,True
capacity,1,140,4.812959115952253,0.3178180195391178,0.00014086253941059113,4.813099978491664,0.6156939109787345,1.3522604029876657,True,True
capacity,1,141,4.2804579716175795,0.3182489890605211,0.00012014061212539673,4.280578112229705,0.6199996769428253,1.4051910363710043,True,True
capacity,1,142,4.258385160937905,0.3164950758218765,0.00013085082173347473,4.258516011759639,0.6242819270119071,1.4262108080666878,True,True
capacity,1,143,4.256992833688855,0.316134886816144,0.00013015232980251312,4.257122986018658,0.6285617528483272,1.402518091003037,True,True
capacity,1,144,4.557788837701082,0.3195619210600853,0.00012014061212539673,4.557908978313208,0.6331427758559585,1.3673200697026127,True,True
capacity,1,145,4.255460109561682,0.31559402123093605,0.00016088597476482391,4.255620995536447,0.6374213199596852,1.4000492368560769,True,True
capacity,1,146,4.235982894897461,0.31093484722077847,0.0001310836523771286,4.236113978549838,0.6416797658894211,1.404724995596613,True,True
capacity,1,147,4.538943991065025,0.31420099548995495,0.00012014061212539673,4.539064131677151,0.6462409519590437,1.4425417624219536,True,True
capacity,1,148,4.292340017855167,0.3121979534626007,0.00012014061212539673,4.292460158467293,0.6505557240452617,1.4101396454052646,True,True
capacity,1,149,4.236894892528653,0.3138710744678974,0.00013993121683597565,4.237034823745489,0.654815130867064,1.4264583524878132,True,True
capacity,1,150,4.243659088388085,0.3155739977955818,0.00013993121683597565,4.243799019604921,0.6590811319183558,1.4154844602868342,True,True
capacity,1,151,4.5469088945537806,0.3230490256100893,0.00014994293451309204,4.547058837488294,0.6636502118781209,1.4295673669907083,True,True
capacity,1,152,4.296085797250271,0.3134598955512047,0.000141095370054245,4.296226892620325,0.6679693118203431,1.4280856113126539,True,True
capacity,1,153,4.254698986187577,0.3193709999322891,0.00011990778148174286,4.254818893969059,0.6722462729085237,1.3705150134365238,True,True
capacity,1,154,4.234160063788295,0.30844099819660187,0.00012991949915885925,4.234289983287454,0.6765028550289571,1.3827961150919241,True,True
capacity,1,155,4.807478981092572,0.31518307514488697,0.0001310836523771286,4.807610064744949,0.6813328769057989,1.3697710154331706,True,True
capacity,1,156,4.245321033522487,0.31080516055226326,0.00013085082173347473,4.24545188434422,0.6856007808819413,1.3742941673280178,True,True
capacity,1,157,4.23833797685802,0.31377095729112625,0.00012991949915885925,4.238467896357179,0.6898615609388798,1.3624407711678816,True,True
capacity,1,158,4.234961001202464,0.3158941399306059,0.00013085082173347473,4.235091852024198,0.6941191048827022,1.3727341146061667,True,True
capacity,1,159,4.8786429688334465,0.31554396264255047,0.0001310836523771286,4.878774052485824,0.6990261320024729,1.3838447703015226,True,True
capacity,1,160,4.234159830957651,0.3146918024867773,0.00012014061212539673,4.2342799715697765,0.7032825038768351,1.3672689902059696,True,True
capacity,1,161,4.23979084007442,0.31409203074872494,0.00012014061212539673,4.239910980686545,0.7075447668321431,1.373981263546208,True,True
capacity,1,162,4.232938168570399,0.310695031657815,0.00012991949915885925,4.233068088069558,0.7117998970206827,1.394266144439458,True,True
capacity,1,163,4.496413981541991,0.3219759091734886,0.00014016404747962952,4.496554145589471,0.7163184019736946,1.382999713548227,True,True
capacity,1,164,4.2334189638495445,0.3107150550931692,0.00012991949915885925,4.233548883348703,0.7205741829238832,1.3534702311739772,True,True
capacity,1,165,4.249959019944072,0.3169060219079256,0.00014086253941059113,4.250099882483482,0.7248466948512942,1.318824122339911,True,True
capacity,1,166,4.522742936387658,0.31469203531742096,0.0001310836523771286,4.522874020040035,0.7293918009381741,1.3105049689817547,True,True
capacity,1,167,4.282521083950996,0.3153141587972641,0.00013993121683597565,4.282661015167832,0.7336968039162457,1.3439793127021065,True,True
capacity,1,168,4.24762605689466,0.31062401831150055,0.00011990778148174286,4.247745964676142,0.7379670029040426,1.3482857529914487,True,True
capacity,1,169,4.243176896125078,0.3174969460815191,0.0001511070877313614,4.24332800321281,0.7422324719373137,1.362359507168213,True,True
capacity,1,170,4.5324708335101604,0.30966196209192276,0.0001511070877313614,4.532621940597892,0.7467871948610991,1.3663770318451571,True,True
capacity,1,171,4.286549054086208,0.3163251094520092,0.00011990778148174286,4.28666896186769,0.7510970879811794,1.3986024535030244,True,True
capacity,1,172,4.251773934811354,0.3405108582228422,0.00013015232980251312,4.251904087141156,0.7553714839741588,1.3432441848184862,True,True
capacity,1,173,4.238067893311381,0.3152238205075264,0.00012014061212539673,4.238188033923507,0.7596316928975284,1.3350765974316547,True,True
capacity,1,174,4.924449836835265,0.31070481054484844,0.00012014061212539673,4.924569977447391,0.7645786148495972,1.4188854696024393,True,True
capacity,1,175,4.262202885001898,0.3159248735755682,0.00012991949915885925,4.262332804501057,0.7688641918357462,1.3786321877948835,True,True
capacity,1,176,4.229450831189752,0.3148119430989027,0.00012014061212539673,4.229570971801877,0.773115994874388,1.3232083507907928,True,True
capacity,1,177,4.242785973474383,0.3149129915982485,0.00012991949915885925,4.242915892973542,0.7773858418222517,1.3296412844227028,True,True
capacity,1,178,4.833118058741093,0.3084610216319561,0.00013015232980251312,4.833248211070895,0.7822410720400512,1.358823622246632,True,True
capacity,1,179,4.241022979840636,0.31200703233480453,0.00014016404747962952,4.241163143888116,0.7865044269710779,1.356071304032526,True,True
capacity,1,180,4.226235905662179,0.30961306765675545,0.00013993121683597565,4.226375836879015,0.7907532048411667,1.3225720531934515,True,True
capacity,1,181,4.598506027832627,0.3149730619043112,0.00012991949915885925,4.598635947331786,0.7953738919459283,1.3305643949725139,True,True
capacity,1,182,4.314030986279249,0.31131599098443985,0.00012014061212539673,4.314151126891375,0.7997101449873298,1.3469382813914859,True,True
capacity,1,183,4.245171090587974,0.3150929696857929,0.00012991949915885925,4.2453010100871325,0.8039777979720384,1.3474567972436995,True,True
capacity,1,184,4.252223996445537,0.31453208066523075,0.00014994293451309204,4.25237393938005,0.8082525138743222,1.3029625070823245,True,True
capacity,1,185,4.518895875662565,0.3125178627669811,0.00014016404747962952,4.519036039710045,0.8127935018856078,1.3053176955608203,True,True
capacity,1,186,4.294984973967075,0.3099841997027397,0.00011990778148174286,4.295104881748557,0.8171108288224787,1.2971836859628352,True,True
capacity,1,187,4.239090019837022,0.31404197216033936,0.00013993121683597565,4.239229951053858,0.821377329993993,1.3109766254175708,True,True
capacity,1,188,4.221576964482665,0.31110597774386406,0.00012991949915885925,4.221706883981824,0.8256213888525963,1.278014404495821,True,True
capacity,1,189,4.87411511130631,0.3140910994261503,0.00012991949915885925,4.874245030805469,0.8305178959853947,1.287328976242909,True,True
capacity,1,190,4.2351121082901955,0.3097529988735914,0.00011990778148174286,4.235232016071677,0.8347756899893284,1.2695103780555057,True,True
capacity,1,191,4.239320056512952,0.31173694878816605,0.00011990778148174286,4.239439964294434,0.839037321973592,1.293727398428296,True,True
capacity,1,192,4.233879037201405,0.31848903745412827,0.00013085082173347473,4.234009888023138,0.8432935539167374,1.309967131772018,True,True
capacity,1,193,4.945600172504783,0.313921133056283,0.00013993121683597565,4.945740103721619,0.8482616560067981,1.3301177563713427,True,True
capacity,1,194,4.2461431585252285,0.30877208337187767,0.00011990778148174286,4.24626306630671,0.8525299900211394,1.3156048134048306,True,True
capacity,1,195,4.236714914441109,0.31424197368323803,0.00011012889444828033,4.236825043335557,0.8567890969570726,1.3189823336378936,True,True
capacity,1,196,4.2178998701274395,0.3097429871559143,0.00013015232980251312,4.218030022457242,0.8610294389072806,1.2983867143869297,True,True
capacity,1,197,4.898580955341458,0.32035307958722115,0.00011990778148174286,4.89870086312294,0.8659504018723965,1.2604432060113364,True,True
capacity,1,198,4.24773502163589,0.31583383679389954,0.0001310836523771286,4.247866105288267,0.8702206800226122,1.3186093393374319,True,True
capacity,1,199,4.238177090883255,0.3141609486192465,0.000141095370054245,4.238318186253309,0.8744814100209624,1.3351069624438061,True,True
capacity,1,200,4.243507981300354,0.3073890693485737,0.00012014061212539673,4.243628121912479,0.8787472499534488,1.260891990155143,True,True
capacity,1,201,4.314370919018984,0.3139609470963478,0.00013015232980251312,4.314501071348786,0.8830843039322644,1.3077681436029682,True,True
capacity,1,202,4.231766099110246,0.3156750462949276,0.00013993121683597565,4.231906030327082,0.8873384320177138,1.2916617191801296,True,True
capacity,1,203,4.221657058224082,0.3128990065306425,0.00012991949915885925,4.221786977723241,0.8915825008880347,1.280383243117367,True,True
capacity,1,204,4.533905070275068,0.3093229606747627,0.00012991949915885925,4.534034989774227,0.8961390480399132,1.316682382570388,True,True
capacity,1,205,4.281720146536827,0.3122680354863405,0.00012991949915885925,4.281850066035986,0.9004432100336999,1.3170668806863572,True,True
capacity,1,206,4.227308090776205,0.3090722020715475,0.00013993121683597565,4.227448021993041,0.9046931299380958,1.3461179396744922,True,True
