name,count,device_type,self_cpu_us,self_device_us,device_total_us
"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::bfloat16_t, Flash_kernel_traits<64, 64, 256, 4, cutlass::bfloat16_t> >, false, false, false, false, true, false, true, false>(pytorch_flash::Flash_fwd_params)",60,DeviceType.CUDA,0,378.3420000000069,378.3420000000069
"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::bfloat16_t, Flash_kernel_traits<64, 64, 256, 4, cutlass::bfloat16_t> >, 8, 1, true>(pytorch_flash::Flash_fwd_params)",60,DeviceType.CUDA,0,183.55400000000463,183.55400000000463
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8::Params),120,DeviceType.CUDA,0,1842.4539999999988,1842.4539999999988
triton_per_fused_add_mul_native_layer_norm_view_3,60,DeviceType.CPU,580.3520000000112,142.02099999999155,142.02099999999155
triton_per_fused_add_mul_native_layer_norm_view_3,60,DeviceType.CUDA,0,142.02099999999155,142.02099999999155
triton_poi_fused_gelu_view_4,60,DeviceType.CPU,356.56100000002334,129.53700000000072,129.53700000000072
triton_poi_fused_gelu_view_4,60,DeviceType.CUDA,0,129.53700000000072,129.53700000000072
triton_per_fused_add_mul_native_layer_norm_view_5,55,DeviceType.CPU,501.56399999999667,138.9120000000039,138.9120000000039
triton_per_fused_add_mul_native_layer_norm_view_5,55,DeviceType.CUDA,0,138.9120000000039,138.9120000000039
triton_per_fused_add_mul_native_layer_norm_view_6,5,DeviceType.CPU,47.349999999998545,12.257000000000517,12.257000000000517
triton_per_fused_add_mul_native_layer_norm_view_6,5,DeviceType.CUDA,0,12.257000000000517,12.257000000000517
triton_per_fused__to_copy_clamp_min_div_expand_linalg_vector_norm_select_7,5,DeviceType.CPU,28.56600000000799,6.208000000003267,6.208000000003267
triton_per_fused__to_copy_clamp_min_div_expand_linalg_vector_norm_select_7,5,DeviceType.CUDA,0,6.208000000003267,6.208000000003267
triton_per_fused__to_copy_clamp_min_div_expand_linalg_vector_norm_slice_8,5,DeviceType.CPU,23.674999999998363,6.400000000002365,6.400000000002365
triton_per_fused__to_copy_clamp_min_div_expand_linalg_vector_norm_slice_8,5,DeviceType.CUDA,0,6.400000000002365,6.400000000002365
cudaDeviceSynchronize,6,DeviceType.CPU,24.067000000004555,0,0
