repeat,scene,video,frame,input_ms,model_wall_ms,gpu_interval_ms,total_ms
0,R01,01,0,0.8390049915760756,1.3410539831966162,1.3056000471115112,2.1800589747726917
0,R01,01,6,0.5257939919829369,1.0817330330610275,1.0601600408554077,1.6075270250439644
0,R01,01,13,0.4144629929214716,1.0414880234748125,1.0211520195007324,1.455951016396284
0,R01,01,19,0.41170790791511536,1.0453250724822283,1.0251200199127197,1.4570329803973436
0,R01,01,26,0.41035586036741734,1.163979060947895,0.8970239758491516,1.5743349213153124
0,R01,01,33,0.41533494368195534,1.042308984324336,0.9758719801902771,1.4576439280062914
0,R01,01,39,0.4092229064553976,1.0352761019021273,1.0153919458389282,1.4444990083575249
0,R01,01,46,0.4189221654087305,1.0345748160034418,1.012895941734314,1.4534969814121723
0,R01,01,53,0.40818098932504654,1.0404058266431093,1.019968032836914,1.4485868159681559
0,R01,01,59,0.4149440210312605,1.0355559643357992,1.0151360034942627,1.4504999853670597
0,R01,01,66,0.410586129873991,1.0379219893366098,1.0179519653320312,1.4485081192106009
0,R01,01,73,0.40893186815083027,1.0380609892308712,1.0177600383758545,1.4469928573817015
0,R01,01,79,0.4116480704396963,1.0387329384684563,1.0185920000076294,1.4503810089081526
0,R01,01,86,0.4115079063922167,1.0466871317476034,0.9205759763717651,1.45819503813982
0,R01,01,93,0.41176797822117805,1.0335328988730907,1.013375997543335,1.4453008770942688
0,R01,01,99,0.4108359571546316,1.0450039990246296,1.0249600410461426,1.4558399561792612
0,R01,01,106,0.411046901717782,1.0373301338404417,1.0172799825668335,1.4483770355582237
0,R01,01,112,0.4123689141124487,1.044263131916523,1.0239360332489014,1.4566320460289717
0,R01,01,119,0.41689793579280376,1.0357869323343039,1.0155839920043945,1.4526848681271076
0,R01,01,126,0.4124001134186983,1.040956936776638,1.0209920406341553,1.4533570501953363
0,R01,01,132,0.41624694131314754,1.0348251089453697,1.0143040418624878,1.4510720502585173
0,R01,01,139,0.41108718141913414,1.0407869704067707,1.0211520195007324,1.4518741518259048
0,R01,01,146,0.41448301635682583,1.0350060183554888,1.0149120092391968,1.4494890347123146
0,R01,01,152,0.4120690282434225,1.0340639855712652,1.0139199495315552,1.4461330138146877
0,R01,01,159,0.42176595889031887,1.0445239022374153,0.9399999976158142,1.4662898611277342
0,R01,01,166,0.41267997585237026,1.0363080073148012,1.016319990158081,1.4489879831671715
0,R01,01,172,0.41683786548674107,1.034494023770094,1.014016032218933,1.451331889256835
0,R01,01,179,0.41245901957154274,1.0349559597671032,1.0145599842071533,1.447414979338646
0,R01,01,186,0.41386205703020096,1.037469832226634,1.0170880556106567,1.451331889256835
0,R01,01,192,0.4096240736544132,1.0350360535085201,1.015231966972351,1.4446601271629333
0,R01,01,199,0.41246996261179447,1.032169908285141,1.0121920108795166,1.4446398708969355
0,R01,01,206,0.40610693395137787,1.0346351191401482,1.0144319534301758,1.440742053091526
0,R01,02,0,0.4108960274606943,1.0375608690083027,1.0170880556106567,1.448456896468997
0,R01,02,6,0.40791090577840805,1.0350961238145828,1.0149120092391968,1.4430070295929909
0,R01,02,13,0.4186909645795822,1.0367289651185274,1.0165120363235474,1.4554199296981096
0,R01,02,20,0.4159058444201946,1.0397040750831366,0.9257280230522156,1.4556099195033312
0,R01,02,27,0.4198439419269562,1.0438619647175074,1.02457594871521,1.4637059066444635
0,R01,02,34,0.4131512250751257,1.033702865242958,1.013856053352356,1.4468540903180838
0,R01,02,41,0.4188818857073784,1.0343140456825495,1.0140479803085327,1.4531959313899279
0,R01,02,48,0.41603599674999714,1.0345850605517626,1.0143680572509766,1.4506210573017597
0,R01,02,54,0.4173989873379469,1.0352761019021273,1.0149120092391968,1.4526750892400742
0,R01,02,61,0.4144529812037945,1.0349252261221409,1.015071988105774,1.4493782073259354
0,R01,02,68,0.42185699567198753,1.038040965795517,1.0177279710769653,1.4598979614675045
0,R01,02,75,0.4130809102207422,1.0343040339648724,1.0139199495315552,1.4473849441856146
0,R01,02,82,0.4170280881226063,1.0376598220318556,1.0172799825668335,1.4546879101544619
0,R01,02,89,0.41401199996471405,1.0426400694996119,1.0220799446105957,1.456652069464326
0,R01,02,96,0.4214670043438673,1.0392831172794104,0.9421120285987854,1.4607501216232777
0,R01,02,103,0.41212886571884155,1.0416891891509295,1.0208640098571777,1.453818054869771
0,R01,02,109,0.41841110214591026,1.0378409642726183,1.0172480344772339,1.4562520664185286
0,R01,02,116,0.4122189711779356,1.036639092490077,1.0166079998016357,1.4488580636680126
0,R01,02,123,0.4120080266147852,1.0413380805402994,1.0210880041122437,1.4533461071550846
0,R01,02,130,0.41189813055098057,1.035936875268817,1.0156160593032837,1.4478350058197975
0,R01,02,137,0.41188811883330345,1.0418989695608616,1.0220799446105957,1.453787088394165
0,R01,02,144,0.4147128202021122,1.0345750488340855,1.0142079591751099,1.4492878690361977
0,R01,02,151,0.4123491235077381,1.0433020070195198,1.023743987083435,1.455651130527258
0,R01,02,158,0.41608698666095734,1.0342239402234554,1.0136640071868896,1.4503109268844128
0,R01,02,164,0.4131901077926159,1.0378218721598387,1.0178879499435425,1.4510119799524546
0,R01,02,171,0.4199529066681862,1.043051015585661,0.954367995262146,1.4630039222538471
0,R01,02,178,0.413722125813365,1.0458959732204676,1.0255359411239624,1.4596180990338326
0,R01,02,185,0.4189510364085436,1.033562934026122,1.0131200551986694,1.4525139704346657
0,R01,02,192,0.4138920921832323,1.0448149405419827,1.024832010269165,1.458707032725215
0,R01,02,199,0.4137619398534298,1.0352160315960646,1.0148160457611084,1.4489779714494944
0,R01,02,206,0.4121190868318081,1.0347149800509214,1.0148799419403076,1.4468340668827295
0,R01,02,213,0.4148541484028101,1.0363578330725431,1.0161919593811035,1.4512119814753532
0,R01,04,0,0.41021499782800674,1.0400160681456327,1.0202879905700684,1.4502310659736395
0,R01,04,7,0.41370117105543613,1.0352958925068378,1.0150079727172852,1.448997063562274
0,R01,04,14,0.416917959228158,1.0387019719928503,1.0187519788742065,1.4556199312210083
0,R01,04,22,0.41956291534006596,1.0376309510320425,1.0168319940567017,1.4571938663721085
0,R01,04,29,0.41946303099393845,1.0397238656878471,1.0193920135498047,1.4591868966817856
0,R01,04,37,0.41799014434218407,1.0396139696240425,0.9328640103340149,1.4576041139662266
0,R01,04,44,0.41595613583922386,1.0369489900767803,1.016800045967102,1.4529051259160042
0,R01,04,52,0.4200139082968235,1.0361180175095797,1.0158400535583496,1.4561319258064032
0,R01,04,59,0.41167810559272766,1.0385829955339432,1.0194239616394043,1.4502611011266708
0,R01,04,67,0.4184709396213293,1.0337929707020521,1.0134400129318237,1.4522639103233814
0,R01,04,74,0.41816988959908485,1.0373799595981836,1.017024040222168,1.4555498491972685
0,R01,04,81,0.4172178450971842,1.0375501587986946,1.0171840190887451,1.4547680038958788
0,R01,04,89,0.41197799146175385,1.0377711150795221,1.0172480344772339,1.449749106541276
0,R01,04,96,0.4196218214929104,1.0361680760979652,1.0168639421463013,1.4557898975908756
0,R01,04,104,0.41619688272476196,1.0395741555839777,1.0195200443267822,1.4557710383087397
0,R01,04,111,0.431315042078495,1.0377608705312014,1.0171840190887451,1.4690759126096964
0,R01,04,119,0.4156460054218769,1.0420591570436954,0.9451519846916199,1.4577051624655724
0,R01,04,126,0.41667697951197624,1.0406568180769682,1.0203200578689575,1.4573337975889444
0,R01,04,134,0.4116981290280819,1.037189969792962,1.0170559883117676,1.448888098821044
0,R01,04,141,0.4166469443589449,1.0366090573370457,1.0156480073928833,1.4532560016959906
0,R01,04,149,0.41470304131507874,1.0380309540778399,1.0175039768218994,1.4527339953929186
0,R01,04,156,0.41939294897019863,1.0350961238145828,1.015071988105774,1.4544890727847815
0,R01,04,163,0.4138920921832323,1.040455885231495,1.0201599597930908,1.4543479774147272
0,R01,04,171,0.4180599935352802,1.0378910228610039,1.0173120498657227,1.455951016396284
0,R01,04,178,0.4124799743294716,1.0342041496187449,1.014143943786621,1.4466841239482164
0,R01,04,186,0.4179899115115404,1.0379210580140352,1.0176639556884766,1.4559109695255756
0,R01,04,193,0.4209349863231182,1.0401259642094374,1.0196479558944702,1.4610609505325556
0,R01,04,201,0.42351009324193,1.0427800007164478,0.9512959718704224,1.4662900939583778
0,R01,04,208,0.4131300374865532,1.0405960492789745,1.0205119848251343,1.4537260867655277
0,R01,04,216,0.4148529842495918,1.0426710359752178,1.0223040580749512,1.4575240202248096
0,R01,04,223,0.40995492599904537,1.0343941394239664,1.0141119956970215,1.4443490654230118
0,R01,04,231,0.41609606705605984,1.0318299755454063,1.0111360549926758,1.4479260426014662
0,R02,01,0,0.40513486601412296,1.0397450532764196,1.0195200443267822,1.4448799192905426
0,R02,01,20,0.40731998160481453,1.0432919953018427,1.0232000350952148,1.4506119769066572
0,R02,01,41,0.4198730457574129,1.0354360565543175,1.01363205909729,1.4553091023117304
0,R02,01,62,0.4195431247353554,1.0453148279339075,1.0250240564346313,1.4648579526692629
0,R02,01,82,0.4180101677775383,1.0365690104663372,1.0164480209350586,1.4545791782438755
0,R02,01,103,0.424402067437768,1.047729980200529,1.022528052330017,1.472132047638297
0,R02,01,124,0.4172681365162134,1.0422298219054937,0.9533439874649048,1.4594979584217072
0,R02,01,144,0.41721807792782784,1.051838044077158,1.027232050895691,1.4690561220049858
0,R02,01,165,0.4162269178777933,1.0370789095759392,1.016800045967102,1.4533058274537325
0,R02,01,186,0.41994405910372734,1.0463870130479336,1.0264320373535156,1.466331072151661
0,R02,01,206,0.41825114749372005,1.0326108895242214,1.0126080513000488,1.4508620370179415
0,R02,01,227,0.4172681365162134,1.0436719749122858,1.0236799716949463,1.4609401114284992
0,R02,01,248,0.41746790520846844,1.0344050824642181,1.014143943786621,1.4518729876726866
0,R02,01,268,0.42000412940979004,1.042709918692708,1.022752046585083,1.462714048102498
0,R02,01,289,0.4175088834017515,1.0339331347495317,1.0138880014419556,1.4514420181512833
0,R02,01,310,0.42095500975847244,1.0439727921038866,1.0241279602050781,1.464927801862359
0,R02,01,330,0.43174484744668007,1.0350961238145828,1.0146559476852417,1.466840971261263
0,R02,01,351,0.4182111006230116,1.311096828430891,1.291200041770935,1.7293079290539026
0,R02,01,372,0.4098049830645323,1.0438819881528616,0.9778879880905151,1.4536869712173939
0,R02,01,392,0.41477405466139317,1.0387329384684563,1.0181440114974976,1.4535069931298494
0,R02,01,413,0.4067688714712858,1.0368290822952986,1.0163840055465698,1.4435979537665844
0,R02,01,434,0.4114080220460892,1.037148991599679,1.016767978668213,1.4485570136457682
0,R02,01,454,0.40748994797468185,1.0357669088989496,1.0154880285263062,1.4432568568736315
0,R02,01,475,0.4151540342718363,1.0376910213381052,1.01692795753479,1.4528450556099415
0,R02,01,496,0.40439399890601635,1.0381320025771856,1.0175679922103882,1.442526001483202
0,R02,01,516,0.41316100396215916,1.035796944051981,1.0152000188827515,1.4489579480141401
0,R02,01,537,0.4052049480378628,1.0371000971645117,1.0167039632797241,1.4423050452023745
0,R02,01,558,0.4129200242459774,1.0394738055765629,1.0186560153961182,1.4523938298225403
0,R02,01,578,0.406468054279685,1.1427290737628937,1.0752320289611816,1.5491971280425787
0,R02,01,599,0.41118706576526165,1.0451751295477152,1.0254720449447632,1.4563621953129768
0,R02,01,620,0.40776003152132034,1.0390339884907007,1.018623948097229,1.446794020012021
0,R02,01,641,0.41041593067348003,1.0356660932302475,1.0150079727172852,1.4460820239037275
0,R02,02,0,0.40590716525912285,1.0352458339184523,1.0150400400161743,1.4411529991775751
0,R02,02,19,0.4173479974269867,1.0348448995500803,1.0144959688186646,1.452192896977067
0,R02,02,39,0.42233802378177643,1.0373599361628294,1.0180799961090088,1.4596979599446058
0,R02,02,58,0.4234600346535444,1.037751091644168,1.0168319940567017,1.4612111262977123
0,R02,02,78,0.41899201460182667,1.0355371050536633,1.0151360034942627,1.45452911965549
0,R02,02,97,0.4271168727427721,1.0379820596426725,1.0171200037002563,1.4650989323854446
0,R02,02,117,0.4203449934720993,1.0513958986848593,1.03056001663208,1.4717408921569586
0,R02,02,137,0.4290409851819277,1.2022920418530703,1.0751999616622925,1.631333027034998
0,R02,02,156,0.41859084740281105,1.0433511342853308,1.023136019706726,1.4619419816881418
0,R02,02,176,0.42648613452911377,1.0385829955339432,1.0179519653320312,1.465069130063057
0,R02,02,195,0.4216069355607033,1.0465371888130903,1.0259840488433838,1.4681441243737936
0,R02,02,215,0.4223978612571955,1.037409994751215,1.0165760517120361,1.4598078560084105
0,R02,02,234,0.4249431658536196,1.0364579502493143,1.0163520574569702,1.4614011161029339
0,R02,02,254,0.42684702202677727,1.0335328988730907,1.0132800340652466,1.460379920899868
0,R02,02,274,0.4218469839543104,1.0424989741295576,1.0223040580749512,1.464345958083868
0,R02,02,293,0.42784796096384525,1.037751091644168,1.0170559883117676,1.4655990526080132
0,R02,02,313,0.423600897192955,1.0364481713622808,1.0161279439926147,1.4600490685552359
0,R02,02,332,0.41595613583922386,1.0389629751443863,1.0185600519180298,1.4549191109836102
0,R02,02,352,0.4142331890761852,1.0343138128519058,1.0137920379638672,1.448547001928091
0,R02,02,372,0.4160660319030285,1.0424698702991009,0.9574400186538696,1.4585359022021294
0,R02,02,391,0.4088119603693485,1.0376009158790112,1.0172159671783447,1.4464128762483597
0,R02,02,411,0.4161058459430933,1.0358470026403666,1.0156160593032837,1.4519528485834599
0,R02,02,430,0.4117481876164675,1.0369988158345222,1.016800045967102,1.4487470034509897
0,R02,02,450,0.4119288641959429,1.0383811313658953,1.0176960229873657,1.4503099955618382
0,R02,02,469,0.40918285958468914,1.0364579502493143,1.016160011291504,1.4456408098340034
0,R02,02,489,0.41076610796153545,1.033643027767539,1.0129280090332031,1.4444091357290745
0,R02,02,509,0.40691904723644257,1.0391639079898596,1.0187519788742065,1.4460829552263021
0,R02,02,528,0.41170790791511536,1.0410770773887634,1.0203200578689575,1.4527849853038788
0,R02,02,548,0.4087418783456087,1.038653077557683,1.0186560153961182,1.4473949559032917
0,R02,02,567,0.418039970099926,1.0426398366689682,1.0215040445327759,1.4606798067688942
0,R02,02,587,0.41050510480999947,1.0403960477560759,0.9318400025367737,1.4509011525660753
0,R02,02,607,0.4085020627826452,1.0424698702991009,1.0221760272979736,1.450971933081746
0,R02,04,0,0.4042538348585367,1.039284048601985,1.0191680192947388,1.4435378834605217
0,R02,04,19,0.4022798966616392,1.047409139573574,1.0273280143737793,1.4496890362352133
0,R02,04,38,0.41754893027246,1.035165973007679,1.0148799419403076,1.452714903280139
0,R02,04,57,0.4220081027597189,1.051726983860135,1.0315519571304321,1.473735086619854
0,R02,04,76,0.418270006775856,1.0375608690083027,1.0170880556106567,1.4558308757841587
0,R02,04,95,0.41651702485978603,1.0423290077596903,1.022528052330017,1.4588460326194763
0,R02,04,115,0.42394082993268967,1.0386120993644,1.0181759595870972,1.4625529292970896
0,R02,04,134,0.42003393173217773,1.043420983478427,1.0230720043182373,1.4634549152106047
0,R02,04,153,0.419283052906394,1.0460859630256891,1.0181119441986084,1.4653690159320831
0,R02,04,172,0.4237801767885685,1.145804999396205,1.0782719850540161,1.5695851761847734
0,R02,04,191,0.4184809513390064,1.0376300197094679,1.017632007598877,1.4561109710484743
0,R02,04,211,0.42383093386888504,1.0398549493402243,1.0190399885177612,1.4636858832091093
0,R02,04,230,0.42121601291000843,1.0369690135121346,1.0166079998016357,1.458185026422143
0,R02,04,249,0.42649591341614723,1.0355859994888306,1.0150400400161743,1.4620819129049778
0,R02,04,268,0.4205049481242895,1.041957875713706,1.0225600004196167,1.4624628238379955
0,R02,04,287,0.4235499072819948,1.0377909056842327,1.0177600383758545,1.4613408129662275
0,R02,04,307,0.4217270761728287,1.0353957768529654,1.0149439573287964,1.457122853025794
0,R02,04,326,0.41641690768301487,1.0371999815106392,1.0175360441207886,1.453616889193654
0,R02,04,345,0.4075709730386734,1.0351960081607103,1.0158079862594604,1.4427669811993837
0,R02,04,364,0.4153649788349867,1.0424589272588491,1.0224319696426392,1.4578239060938358
0,R02,04,383,0.41080592200160027,1.0489621199667454,0.8960000276565552,1.4597680419683456
0,R02,04,403,0.40626712143421173,1.0505749378353357,1.0300480127334595,1.4568420592695475
0,R02,04,422,0.40749995969235897,1.0388130322098732,1.0184639692306519,1.4463129919022322
0,R02,04,441,0.4037930630147457,1.0428410023450851,1.0225600004196167,1.4466340653598309
0,R02,04,460,0.405485974624753,1.037329901009798,1.0169919729232788,1.442815875634551
0,R02,04,479,0.40523591451346874,1.0416179429739714,1.0216000080108643,1.44685385748744
0,R02,04,499,0.4131910391151905,1.0372388642281294,1.0161919593811035,1.45042990334332
0,R02,04,518,0.4054461605846882,1.050103921443224,1.0298559665679932,1.4555500820279121
0,R02,04,537,0.4099251236766577,1.03819090873003,1.0181759595870972,1.4481160324066877
0,R02,04,556,0.40355208329856396,1.047489931806922,1.027519941329956,1.451042015105486
0,R02,04,575,0.4084419924765825,1.0373499244451523,1.0168319940567017,1.4457919169217348
0,R02,04,595,0.4147530999034643,1.1741688940674067,1.07315194606781,1.588921993970871
0,R03,01,0,0.4810390528291464,1.0437718592584133,1.0232640504837036,1.5248109120875597
0,R03,01,21,0.487020006403327,1.0373098775744438,1.016800045967102,1.5243298839777708
0,R03,01,43,0.4800471942871809,1.0370889212936163,1.016319990158081,1.5171361155807972
0,R03,01,64,0.48596784472465515,1.0357070714235306,1.015231966972351,1.5216749161481857
0,R03,01,86,0.4801370669156313,1.0372090619057417,1.0169600248336792,1.517346128821373
0,R03,01,107,0.48893410712480545,1.0346549097448587,1.0137280225753784,1.5235890168696642
0,R03,01,129,0.4812499973922968,1.0406260844320059,1.0205440521240234,1.5218760818243027
