scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,01,0,0.0006722211837768555,0.004368297755718231,0.00015282630920410156,0.002328578382730484,0.0008133968221955001,0.0699237510561943,0.0002972043876070529,0.07571901381015778
R01,01,6,0.0007420778274536133,0.004115063697099686,0.00013446807861328125,0.0018035674002021551,0.0008029728196561337,0.02665271982550621,0.0002619789738673717,0.016596555709838867
R01,01,13,0.0006566047668457031,0.00464625284075737,0.0001513957977294922,0.0021277591586112976,0.0008004981209523976,0.017587920650839806,0.0002703217905946076,0.01125524565577507
R01,01,19,0.0006093382835388184,0.0039464570581912994,0.00012350082397460938,0.0016834363341331482,0.0007956638582982123,0.01643027365207672,0.0002523408620618284,0.012919634580612183
R01,01,26,0.0006499290466308594,0.0037244763225317,0.00014674663543701172,0.001943001989275217,0.0008725224179215729,0.04964560270309448,0.0003012540109921247,0.01933540217578411
R01,01,33,0.0006412267684936523,0.004381679929792881,0.0001475811004638672,0.0020955242216587067,0.000908553774934262,0.11225463449954987,0.0003396307583898306,0.03831731900572777
R01,01,39,0.0007370114326477051,0.004412495531141758,0.00013756752014160156,0.002219758927822113,0.0009086880600079894,0.10444939881563187,0.00028181535890325904,0.012522745877504349
R01,01,46,0.0007370710372924805,0.004336912650614977,0.0001812577247619629,0.0022438950836658478,0.0008615832775831223,0.024333834648132324,0.00038468066486530006,0.0867619439959526
R01,01,53,0.0007029175758361816,0.004304889589548111,0.00020074844360351562,0.0027936622500419617,0.0007883638027124107,0.034644290804862976,0.0002994149108417332,0.022032856941223145
R01,01,59,0.0007437467575073242,0.00441666878759861,0.0001595020294189453,0.002384241670370102,0.0008970287744887173,0.020536966621875763,0.0003904889745172113,0.024184443056583405
R01,01,66,0.0007145404815673828,0.004125071689486504,0.00015544891357421875,0.0022383108735084534,0.0007931764703243971,0.03261125087738037,0.00028105906676501036,0.01792469620704651
