video,start,end,frames,mean_appearance,mean_temporal
04,304,304,1,1.5061579407995274,0.35685687370185915
06,320,321,2,1.7899370739411524,0.4452546766444876
08,392,392,1,1.611683695885636,0.0
09,291,291,1,0.5591612166814487,1.0247513848239402
09,431,431,1,1.6969746136872548,0.09567056535605907
11,308,308,1,1.4543515336506152,0.13305906216187563
