"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: T Tag Requests","%","0.20",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Sectors","%","0.13",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: Syslts2xbar Cycles Active","%","0.09",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M L1tex2xbar Req Cycles Active","%","0.06",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Lsuin Requests","%","0.03",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","DRAM: Cycles Active","%","0.01",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","DRAM: Dram Sectors","%","0.01",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Pipe Lsu Wavefronts","%","0.01",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Lsu Writeback Active","%","0.01",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M Xbar2l1tex Read Sectors","%","0.01",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Bank Reads","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Bank Writes","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Pipe Tex Wavefronts","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: F Wavefronts","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M Xbar2l1tex Read Sectors Mem Dshared","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Tex Writeback Active","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Tmain Requests","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Atomic Input Cycles Active","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Decomp Input Sectors","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Sectors Fill Device","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: D Atomic Input Cycles Active","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: D Sectors Fill Sysmem","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","SpeedOfLight","","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.00 full waves across all SMs. Look at Launch Statistics for more details.","",""
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","","Executed Ipc Active","inst/cycle","0.11",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","","Executed Ipc Elapsed","inst/cycle","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","","Issue Slots Busy","%","0.02",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","","Issued Ipc Active","inst/cycle","0.11",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","","Max. Issued Slots Busy","%","0.50",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","","SM Busy","%","0.02",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","ALU","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","FMA","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","FP64","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","Tensor (All)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","Tensor (FP)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","Tensor (INT)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","TMA","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","ADU","%","0.05",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","LSU","%","0.03",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","ALU","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","CBU","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FMA","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FMA (FP16)","%","0.00",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FP64","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FP64 (DMMA)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FP64 (FP64)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","Tensor (FP)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","Tensor (INT)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","TEX","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","TMA","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","Uniform","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","WorkID/CLC","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","XU","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","ALU","%","0.72",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","FMA","%","0.57",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","FP64","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","Tensor (All)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","Tensor (FP)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","Tensor (INT)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","TMA","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","ADU","%","8.01",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","LSU","%","4.58",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","ALU","%","0.72",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","FMA","%","0.43",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","CBU","%","0.29",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","FMA (FP16)","%","0.29",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","FP64","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","FP64 (DMMA)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","FP64 (FP64)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","Tensor (FP)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","Tensor (INT)","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","TEX","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","TMA","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","Uniform","%","0",
"25","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","proj_M1_packed_int4_eviction_attempt/triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","WorkID/CLC","%","0",
