video,start,end,frames,mean_appearance,mean_temporal
04,304,304,1,1.5474287873407058,0.2804513263925917
06,320,321,2,1.7018817251722087,0.2168483277863347
08,392,392,1,1.6395589258645349,0.0
09,431,431,1,1.6795453063917585,0.006038643474544321
11,318,318,1,1.4776318960977033,0.024077025712854146
