scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.004647846333682537,0.0011320869671180844,0.0007820725440979004,0.0038505196571350098,0.0010187252191826701,0.0006427168846130371,0.0,0.0,0.0,0.07659804821014404,0.0012259215582162142,0.0010233267676085234,0.012903064489364624,0.0010775272967293859,0.0007416201406158507,0.0,0.0,1.4717196350488848e-08
R01,01,166,69a9e24b1f876dbdf270d48fdf157bed2e7925671e756195042ffc90c365dbdb,0.004207368940114975,0.0010350303491577506,0.0006581544876098633,0.004137784242630005,0.0009861837606877089,0.0006041526794433594,0.0,0.0,0.0,0.2013317048549652,0.0012363414280116558,0.0019561967346817255,0.22158502042293549,0.0011566249886527658,0.0018878350965678692,0.0,0.0,1.1773757080391078e-08
R01,02,130,4c956c29e4a35c79f8ceb372d6b9b06ace9a55789ab603441895073b3a5b5a9b,0.004417371936142445,0.0011524014407768846,0.0007927417755126953,0.004776217043399811,0.0011149243218824267,0.0007712841033935547,0.0,0.0,0.0,0.12196533381938934,0.0011865906417369843,0.0010108224814757705,0.03790813684463501,0.0011021796381101012,0.0007815923891030252,0.0,0.0,1.2141686767108695e-08
R01,04,89,c524075a1b6753f158072b143a2abc080c6a696c9a7d52105b4678a99ce39424,0.004894493147730827,0.0010713007068261504,0.0007036328315734863,0.00525655085220933,0.0010171514004468918,0.0006409883499145508,0.0,0.0,0.0,0.23926325142383575,0.0012353525962680578,0.002869329648092389,0.06809667497873306,0.0010644616559147835,0.0008172065136022866,0.0,0.0,1.1773757080391078e-08
R02,01,124,a2f9758507de0e99e6450df0563a85078141a564e9b1368e5fc167df56f16b06,0.005761158652603626,0.0013921494828537107,0.0011423230171203613,0.005286503583192825,0.0012978295562788844,0.0010013580322265625,0.0,0.0,0.0,0.03860301524400711,0.0011079390533268452,0.0008394335745833814,0.1160452738404274,0.0010933297453448176,0.0008693397976458073,0.0,0.0,1.2325651610467503e-08
R02,01,641,d456f74c76ee4d80175a18f9e38afa4449fb1bd1bce76f1d81831aca4f07f7ca,0.0045102001167833805,0.0012599771143868566,0.0009729266166687012,0.00452241487801075,0.0011712966952472925,0.000837862491607666,0.0,0.0,0.0,0.05785239115357399,0.001087130163796246,0.0007934919558465481,0.04645514488220215,0.001071074279025197,0.0007777703576721251,0.0,0.0,1.0853931975418618e-08
R02,02,489,c669773675a78ce2ed13175ed137d4d6fcc5b0d6eb2555924aefea81c3196689,0.006540656089782715,0.0013305883621796966,0.0010832548141479492,0.005524074658751488,0.0012293077306821942,0.0009248256683349609,0.0,0.0,0.0,0.026537854224443436,0.0011903319973498583,0.0009196757455356419,0.031058073043823242,0.0011288769310340285,0.0008158707641996443,0.0,0.0,1.4717196350488848e-08
R02,04,345,d8a4d130293253a711f4e05276bda8683210d52da8bcfb59069edda31a55da52,0.00509609654545784,0.0012797702802345157,0.0009710192680358887,0.004548757337033749,0.0012130755931138992,0.0008863210678100586,0.0,0.0,0.0,0.031449057161808014,0.0011761791538447142,0.0009392680367454886,0.03418900817632675,0.0011320929042994976,0.0008402426028624177,0.0,0.0,1.361340640215758e-08
R03,01,258,786bc05c22be952e5e1b93510c87a4f2c06fed6167e69728bc61e043251370f6,0.004646167159080505,0.0008165217004716396,0.00041931867599487305,0.005101386457681656,0.0008462159894406796,0.0004546642303466797,0.0,0.0,0.0,0.025045529007911682,0.0011930819600820541,0.0009998190216720104,0.021997720003128052,0.0011914438800886273,0.0010109961731359363,0.0,0.0,9.382212340369733e-09
R03,02,111,adbac011eb8fb9763717956336ca29c46cb0d9a39f6884d1c5de636ae72a8538,0.0036895330995321274,0.000935849267989397,0.0005292892456054688,0.004379677586257458,0.0009390313643962145,0.0005406737327575684,0.0,0.0,0.0,0.01930546760559082,0.001221334794536233,0.000979902222752571,0.044906824827194214,0.001196100958622992,0.0009635922615416348,0.0,0.0,1.1773757080391078e-08
R03,02,691,454f8f03e6a533f224b2ff876976c6a85a021be11cc6b594b5c4633dec2539cf,0.004777023568749428,0.0010999973164871335,0.0007463693618774414,0.004214232787489891,0.0011266752844676375,0.0007705092430114746,0.0,0.0,5.960464477539063e-08,0.033941030502319336,0.0012611630372703075,0.0010425788350403309,0.03033822774887085,0.001231586909852922,0.001008282066322863,0.0,0.0,1.0853931975418618e-08
R03,04,531,8d76756d0caf6e6ba873c1fd0e63aa5b1697fb105d0186614fafc202c9167c34,0.004700738936662674,0.0010496096219867468,0.0006730556488037109,0.005466649308800697,0.0010761666344478726,0.0007252097129821777,0.0,0.0,0.0,0.026775509119033813,0.0012996315490454435,0.0011761959176510572,0.024721726775169373,0.0012809638865292072,0.0011231402168050408,0.0,0.0,1.3429441558798771e-08
R04,01,178,ea293b8f5df36803d12ed4ca9f36606e5738eba957e9f940efa609a7c5f1751b,0.004718009382486343,0.0012002557050436735,0.0008498430252075195,0.0045072659850120544,0.001141546294093132,0.0007717609405517578,0.0,0.0,0.0,0.2167634665966034,0.0014087667223066092,0.0033033774234354496,0.18475943803787231,0.0012201869394630194,0.0014874649932608008,0.0,0.0,1.2509616453826311e-08
R04,02,144,11c5e96103cea1dad9a3c0fb8ce3ca12ef3d51420c9bd8ffcc54d387fff41145,0.006055655423551798,0.0015207506949082017,0.0014255046844482422,0.005641486495733261,0.0013904488878324628,0.0011829733848571777,0.0,0.0,0.0,0.03589675575494766,0.0012080775341019034,0.000960201199632138,0.020618237555027008,0.0011508051538839936,0.0008617130224592984,0.0,0.0,1.3061511872081155e-08
R04,03,74,43876752c5c94a11e49bd698649604f5ec4c16988728c70eb9524a142803caed,0.00587569922208786,0.0014907857403159142,0.0013086199760437012,0.005869612097740173,0.0014248318038880825,0.0011987090110778809,0.0,0.0,0.0,0.041485339403152466,0.001236753654666245,0.001174650969915092,0.02293098345398903,0.0011925736907869577,0.0009405211894772947,0.0,0.0,1.3429441558798771e-08
R04,03,460,dc25003b5b3b5fd5e65ea8d72bc4781885b07dd6729fdbce6d871f467ff0cb0a,0.004781659692525864,0.0011665079509839416,0.0008127093315124512,0.004646703600883484,0.0011378872441127896,0.0007731914520263672,0.0,0.0,0.0,0.2538723349571228,0.001267151557840407,0.002611367031931877,0.17902922630310059,0.001131556462496519,0.0014892012113705277,0.0,0.0,1.3429441558798771e-08
