repeat,scene,video,frame,preprocess_ms,model_ms,total_ms,gpu_ms
0,R01,01,0,0.8029101882129908,2.1763138938695192,2.97922408208251,2.1455678939819336
0,R01,01,6,0.5234351847320795,1.5891189686954021,2.1125541534274817,1.571679949760437
0,R01,01,13,0.519988127052784,1.5515079721808434,2.0714960992336273,1.5349760055541992
0,R01,01,19,0.5158600397408009,1.555867027491331,2.071727067232132,1.5388799905776978
0,R01,01,26,0.5177140701562166,1.5552148688584566,2.0729289390146732,1.5383360385894775
0,R01,01,33,0.5314601585268974,1.5635609161108732,2.0950210746377707,1.5466560125350952
0,R01,01,39,0.5170819349586964,1.5766159631311893,2.0936978980898857,1.559615969657898
0,R01,01,46,0.6958700250834227,1.7272590193897486,2.4231290444731712,1.7053120136260986
0,R01,01,53,0.5329619161784649,1.5687509439885616,2.1017128601670265,1.5511679649353027
0,R01,01,59,0.5224831402301788,1.5530309174209833,2.075514057651162,1.5360640287399292
0,R01,01,66,0.5210901144891977,1.5604249201714993,2.081515034660697,1.5435199737548828
0,R01,01,73,0.5239460151642561,1.566766994073987,2.090713009238243,1.5491199493408203
0,R01,01,79,0.5155189428478479,1.5619480982422829,2.077467041090131,1.5448640584945679
0,R01,01,86,0.513977138325572,1.5602950006723404,2.0742721389979124,1.5427520275115967
0,R01,01,93,0.5113419611006975,1.728470902889967,2.2398128639906645,1.708448052406311
0,R01,01,99,0.5807229317724705,1.5845501329749823,2.1652730647474527,1.5668799877166748
0,R01,01,106,0.5160309374332428,1.5646230895072222,2.080654026940465,1.5483839511871338
0,R01,01,112,0.5153990350663662,1.5689011197537184,2.0843001548200846,1.5515199899673462
0,R01,01,119,0.5093079525977373,1.5595541335642338,2.068862086161971,1.5425280332565308
0,R01,01,126,0.5117319524288177,1.554955029860139,2.0666869822889566,1.5377919673919678
0,R01,01,132,0.5130150821059942,1.5541729517281055,2.0671880338340998,1.53711998462677
0,R01,01,139,0.5098588299006224,1.5611669514328241,2.0710257813334465,1.5440640449523926
0,R01,01,146,0.5062019918113947,1.8680240027606487,2.3742259945720434,1.8434879779815674
0,R01,01,152,0.5916829686611891,1.6029151156544685,2.1945980843156576,1.5854719877243042
0,R01,01,159,0.5146581679582596,1.5606849920004606,2.07534315995872,1.5436160564422607
0,R01,01,166,0.5112520884722471,1.5612258575856686,2.0724779460579157,1.5443520545959473
0,R01,01,172,0.5098890978842974,1.5606959350407124,2.0705850329250097,1.543328046798706
0,R01,01,179,0.5091370549052954,1.5626500826328993,2.0717871375381947,1.5454720258712769
0,R01,01,186,0.5154700484126806,1.5455069951713085,2.060977043583989,1.5283199548721313
0,R01,01,192,0.5125938914716244,1.562219113111496,2.0748130045831203,1.5413119792938232
0,R01,01,199,1.090792939066887,1.5955609269440174,2.6863538660109043,1.5771520137786865
0,R01,01,206,0.5160109139978886,1.5528411604464054,2.068852074444294,1.5354880094528198
0,R01,02,0,0.5134360399097204,1.5595639124512672,2.0729999523609877,1.5421760082244873
0,R01,02,6,0.512504018843174,1.5589829999953508,2.071487018838525,1.541632056236267
0,R01,02,13,0.5161608569324017,1.5552060212939978,2.0713668782263994,1.5383360385894775
0,R01,02,20,0.5203890614211559,1.5549848321825266,2.0753738936036825,1.5380159616470337
0,R01,02,27,0.5131249781697989,1.5606661327183247,2.0737911108881235,1.543295979499817
0,R01,02,34,0.5115128587931395,1.568610081449151,2.0801229402422905,1.5482560396194458
0,R01,02,41,0.6294739432632923,1.5915839467197657,2.221057889983058,1.573855996131897
0,R01,02,48,0.5197380669414997,1.549153821542859,2.068891888484359,1.5317440032958984
0,R01,02,54,0.5166318733245134,1.5551450196653605,2.071776892989874,1.5379199981689453
0,R01,02,61,0.5164919421076775,1.54874287545681,2.0652348175644875,1.5320320129394531
0,R01,02,68,0.5141869187355042,1.5599541366100311,2.0741410553455353,1.5428800582885742
0,R01,02,75,0.5157808773219585,1.5621380880475044,2.077918965369463,1.544800043106079
0,R01,02,82,0.5116220563650131,1.5643229708075523,2.0759450271725655,1.5473920106887817
0,R01,02,89,0.5111920181661844,1.564373029395938,2.0755650475621223,1.5429439544677734
0,R01,02,96,0.6353249773383141,1.5947299543768167,2.230054931715131,1.573248028755188
0,R01,02,103,0.550887081772089,1.5617269091308117,2.1126139909029007,1.5439039468765259
0,R01,02,109,0.5170118529349566,1.5506669878959656,2.067678840830922,1.5337599515914917
0,R01,02,116,0.5137859843671322,1.556257950142026,2.070043934509158,1.540768027305603
0,R01,02,123,0.5131848156452179,1.6362580936402082,2.149442909285426,1.6193599700927734
0,R01,02,130,0.5093382205814123,1.5548949595540762,2.0642331801354885,1.5379199981689453
0,R01,02,137,0.5093179643154144,1.562098041176796,2.0714160054922104,1.545248031616211
0,R01,02,144,0.50901691429317,1.7664029728621244,2.2754198871552944,1.7456640005111694
0,R01,02,151,0.5717151798307896,1.5803328715264797,2.1520480513572693,1.5633599758148193
0,R01,02,158,0.5302070640027523,1.5658459160476923,2.0960529800504446,1.5483839511871338
0,R01,02,164,0.5235648714005947,1.5662359073758125,2.0898007787764072,1.545024037361145
0,R01,02,171,0.6206880789250135,1.5677090268582106,2.188397105783224,1.5501760244369507
0,R01,02,178,0.5120830610394478,1.562278950586915,2.074362011626363,1.544927954673767
0,R01,02,185,0.5177741404622793,1.5512178651988506,2.06899200566113,1.5337599515914917
0,R01,02,192,0.5159799475222826,1.5809640754014254,2.096944022923708,1.5629440546035767
0,R01,02,199,0.6768940947949886,1.7942849081009626,2.4711790028959513,1.423967957496643
0,R01,02,206,0.5112718790769577,1.562139019370079,2.0734108984470367,1.545024037361145
0,R01,02,213,0.507204094901681,1.5646840911358595,2.0718881860375404,1.5472960472106934
0,R01,04,0,0.5140569992363453,1.5501771122217178,2.064234111458063,1.532863974571228
0,R01,04,7,0.5181250162422657,1.553271897137165,2.0713969133794308,1.5359679460525513
0,R01,04,14,0.5188460927456617,1.5509070362895727,2.0697531290352345,1.5335359573364258
0,R01,04,22,0.5141070578247309,1.5545138157904148,2.0686208736151457,1.5373120307922363
0,R01,04,29,0.515419989824295,1.8062780145555735,2.3216980043798685,1.7862720489501953
0,R01,04,37,0.5807729903608561,1.5905317850410938,2.17130477540195,1.572991967201233
0,R01,04,44,0.5197268910706043,1.564202131703496,2.0839290227741003,1.547104001045227
0,R01,04,52,0.5208500660955906,1.5553550329059362,2.076205099001527,1.5381439924240112
0,R01,04,59,0.5173941608518362,1.5603348147124052,2.0777289755642414,1.5432640314102173
0,R01,04,67,0.515911029651761,1.5553850680589676,2.0712960977107286,1.5387200117111206
0,R01,04,74,0.5225229542702436,1.5578409656882286,2.0803639199584723,1.540544033050537
0,R01,04,81,0.5117019172757864,1.5643930528312922,2.0760949701070786,1.5472639799118042
0,R01,04,89,0.5108811892569065,2.2379199508577585,2.748801140114665,2.2187840938568115
0,R01,04,96,0.5691810511052608,1.5952109824866056,2.1643920335918665,1.5779839754104614
0,R01,04,104,0.5120940040796995,1.5687509439885616,2.080844948068261,1.551200032234192
0,R01,04,111,0.5116132088005543,1.570794964209199,2.0824081730097532,1.5533440113067627
0,R01,04,119,0.5114527884870768,1.5628391411155462,2.074291929602623,1.5459200143814087
0,R01,04,126,0.5150889046490192,1.562689896672964,2.0777788013219833,1.5457919836044312
0,R01,04,134,0.5122039001435041,1.57825811766088,2.0904620178043842,1.5611200332641602
0,R01,04,141,0.5146481562405825,1.5558057930320501,2.0704539492726326,1.538432002067566
0,R01,04,149,0.6787169259041548,1.8738051876425743,2.552522113546729,1.8543360233306885
0,R01,04,156,0.5169431678950787,1.573188928887248,2.0901320967823267,1.551103949546814
0,R01,04,163,0.5188451614230871,1.5564579516649246,2.0753031130880117,1.5393600463867188
0,R01,04,171,0.5170120857656002,1.556898932904005,2.0739110186696053,1.5393919944763184
0,R01,04,178,0.5122029688209295,1.5544039197266102,2.0666068885475397,1.5372480154037476
0,R01,04,186,0.5147180054336786,1.5701130032539368,2.0848310086876154,1.5476160049438477
0,R01,04,193,0.509427860379219,1.566456165164709,2.075884025543928,1.5493119955062866
0,R01,04,201,0.5204589106142521,1.6963810194283724,2.2168399300426245,1.674496054649353
0,R01,04,208,0.6997860036790371,1.600559800863266,2.300345804542303,1.5829119682312012
0,R01,04,216,0.5230940878391266,1.5554958954453468,2.0785899832844734,1.5382080078125
0,R01,04,223,0.5146779585629702,1.556487986817956,2.071165945380926,1.5394879579544067
0,R01,04,231,0.5109610501676798,1.563400961458683,2.074362011626363,1.5458240509033203
0,R02,01,0,0.5083959549665451,1.5608659014105797,2.069261856377125,1.5436480045318604
0,R02,01,20,0.5008119624108076,1.558111049234867,2.0589230116456747,1.5420479774475098
0,R02,01,41,0.5154300015419722,1.5576798468828201,2.0731098484247923,1.5408320426940918
0,R02,01,62,0.5238261073827744,1.824722858145833,2.3485489655286074,1.8046400547027588
0,R02,01,82,0.5813941825181246,1.596732996404171,2.1781271789222956,1.5795520544052124
0,R02,01,103,0.521030044183135,1.5631108544766903,2.0841408986598253,1.5458240509033203
0,R02,01,124,0.5141678266227245,1.5661159995943308,2.0802838262170553,1.549183964729309
0,R02,01,144,0.5206090863794088,1.5615478623658419,2.0821569487452507,1.5441919565200806
0,R02,01,165,0.5140870343893766,1.5634510200470686,2.0775380544364452,1.546623945236206
0,R02,01,186,0.522273126989603,1.5569678507745266,2.0792409777641296,1.5399999618530273
0,R02,01,206,0.5178239662200212,1.5739910304546356,2.091814996674657,1.551103949546814
0,R02,01,227,0.7926009129732847,1.6027051024138927,2.3953060153871775,1.584704041481018
0,R02,01,248,0.5173729732632637,1.571787055581808,2.089160028845072,1.5498559474945068
0,R02,01,268,0.5166609771549702,1.5667779371142387,2.083438914269209,1.5497599840164185
0,R02,01,289,0.5185550544410944,1.5582209452986717,2.076775999739766,1.5410239696502686
0,R02,01,310,0.5228440277278423,1.5524900518357754,2.0753340795636177,1.535264015197754
0,R02,01,330,0.5275220610201359,1.5597040764987469,2.0872261375188828,1.5427199602127075
0,R02,01,351,0.5174130201339722,1.556718023493886,2.074131043627858,1.5398080348968506
0,R02,01,372,0.5099200643599033,1.5663760714232922,2.0762961357831955,1.5458240509033203
0,R02,01,392,0.5928848404437304,1.6050790436565876,2.197963884100318,1.5869120359420776
0,R02,01,413,0.5090369377285242,1.5689111314713955,2.0779480691999197,1.551743984222412
0,R02,01,434,0.5024850834161043,1.5616680029779673,2.0641530863940716,1.5447360277175903
0,R02,01,454,0.5039579700678587,1.5674890018999577,2.0714469719678164,1.5448640584945679
0,R02,01,475,0.5178439896553755,1.5568891540169716,2.074733143672347,1.5396480560302734
0,R02,01,496,0.5063021089881659,1.562268938869238,2.0685710478574038,1.5455679893493652
0,R02,01,516,0.5073139909654856,1.5490241348743439,2.0563381258398294,1.5323519706726074
0,R02,01,537,0.5085470620542765,1.6587600111961365,2.167307073250413,1.6384320259094238
0,R02,01,558,0.5734888836741447,1.5959120355546474,2.169400919228792,1.5782719850540161
0,R02,01,578,0.5019339732825756,1.5627790708094835,2.064713044092059,1.5457919836044312
0,R02,01,599,0.5030159372836351,1.5633311122655869,2.066347049549222,1.5462080240249634
0,R02,01,620,0.5066131707280874,1.5601548366248608,2.066768007352948,1.543071985244751
0,R02,01,641,0.5079661495983601,1.551477937027812,2.059444086626172,1.534175992012024
0,R02,02,0,0.5092679057270288,1.5505161136388779,2.0597840193659067,1.5334399938583374
0,R02,02,19,0.512594124302268,1.563881989568472,2.07647611387074,1.5472960472106934
0,R02,02,39,0.5202991887927055,1.6830258537083864,2.203325042501092,1.663167953491211
0,R02,02,58,0.5769950803369284,1.5994790010154247,2.176474081352353,1.581760048866272
0,R02,02,78,0.519155990332365,1.5697830822318792,2.0889390725642443,1.5526080131530762
0,R02,02,97,0.5207599606364965,1.555906841531396,2.0766668021678925,1.5388480424880981
0,R02,02,117,0.5155298858880997,1.561989076435566,2.0775189623236656,1.5450880527496338
0,R02,02,137,0.5202691536396742,1.5482318121939898,2.068500965833664,1.5306240320205688
0,R02,02,156,0.5193068645894527,1.5624279621988535,2.0817348267883062,1.5457919836044312
0,R02,02,176,0.5212100222706795,1.5558169689029455,2.077026991173625,1.5378559827804565
0,R02,02,195,1.1386219412088394,1.5997590962797403,2.7383810374885798,1.5815680027008057
0,R02,02,215,0.5296359304338694,1.5628200490027666,2.092455979436636,1.54585599899292
0,R02,02,234,0.5243360064923763,1.5568791422992945,2.081215148791671,1.5397440195083618
0,R02,02,254,0.5153990350663662,1.5683809760957956,2.083780011162162,1.5514880418777466
0,R02,02,274,0.5158600397408009,1.5626689419150352,2.078528981655836,1.545151948928833
0,R02,02,293,0.518574845045805,1.5703439712524414,2.0889188162982464,1.5492479801177979
0,R02,02,313,0.6390619091689587,1.567658968269825,2.2067208774387836,1.549888014793396
0,R02,02,332,0.5141571164131165,1.5994890127331018,2.1136461291462183,1.5793919563293457
0,R02,02,352,0.5817138589918613,1.5987681690603495,2.180482028052211,1.5812159776687622
0,R02,02,372,0.508106080815196,1.5638419426977634,2.0719480235129595,1.5463999509811401
0,R02,02,391,0.5048098973929882,1.5670971479266882,2.0719070453196764,1.5499199628829956
0,R02,02,411,0.5054909270256758,1.563000027090311,2.068490954115987,1.5459840297698975
0,R02,02,430,0.5049000028520823,1.5629699919372797,2.067869994789362,1.5456639528274536
0,R02,02,450,0.5110409110784531,1.5491941012442112,2.0602350123226643,1.5319039821624756
0,R02,02,469,0.5086869932711124,1.5542430337518454,2.062930027022958,1.5367679595947266
0,R02,02,489,0.5093680229038,1.5861240681260824,2.0954920910298824,1.5653120279312134
