scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.002954542636871338,0.0005523820291273296,0.00018221139907836914,0.0,0.0,0.0,0.0,0.0,0.0,0.07080277800559998,0.0006940871244296432,0.00038907391717657447,0.0,0.0,1.2325651610467503e-08,0.0,0.0,1.2325651610467503e-08
R01,01,6,7d0ff0efc65197d9928bf40f304552aa24675a8d105aef8bd5eb6a7f81ec5dc1,0.0022377371788024902,0.0005905219004489481,0.00020742416381835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0941789522767067,0.000672456924803555,0.0004815913562197238,0.0,0.0,1.4717196350488848e-08,0.0,0.0,1.4717196350488848e-08
R01,01,13,3c94e295229a408cb2987e83972ca881d37fdb8805654edef87c0f1ce36ba712,0.002122979611158371,0.0005332303117029369,0.00016742944717407227,0.0,0.0,0.0,0.0,0.0,0.0,0.17879560589790344,0.0006767991581000388,0.001599258161149919,0.0,0.0,1.1405827393673462e-08,0.0,0.0,1.1405827393673462e-08
R01,01,19,9dc04669c52a21ec101231073ffb97e436802664f4beeed9d6dcf98f2565cd18,0.0020860806107521057,0.0005709610413759947,0.0001887679100036621,0.0,0.0,0.0,0.0,0.0,0.0,0.012687226757407188,0.0006213487358763814,0.0002985775063280016,0.0,0.0,1.1957721923749887e-08,0.0,0.0,1.1957721923749887e-08
R01,01,26,e96738dea924e16c6f359a0833ff06b8933938eb53035f87b14aef551f81a427,0.002392888069152832,0.0005661165341734886,0.00018793344497680664,0.0,0.0,5.960464477539063e-08,0.0,0.0,5.960464477539063e-08,0.013121875002980232,0.0006230876897461712,0.0003038352297153324,0.0,0.0,1.1221862550314654e-08,0.0,0.0,1.1221862550314654e-08
R01,01,33,1b0cf3ffb129c6f680b78d09aebeaabd4ba443115b02316fc20c683c7f164cfc,0.0022327154874801636,0.0005851531750522554,0.00020074844360351562,0.0,0.0,0.0,0.0,0.0,0.0,0.061459895223379135,0.0006658203201368451,0.00038482286618091166,0.0,0.0,1.0486002288701002e-08,0.0,0.0,1.0486002288701002e-08
R01,01,39,8f296e203d6b81e79bcd0538db1a8d7ecacac5a3ddac8c604440cbeb55a3a3bd,0.002804994583129883,0.0006128011154942214,0.00022232532501220703,0.0,0.0,1.7881393432617188e-07,0.0,0.0,1.7881393432617188e-07,0.18213264644145966,0.0006975576397962868,0.0006228917045518756,0.0,0.0,1.2693582185363539e-08,0.0,0.0,1.2693582185363539e-08
R01,01,46,cef7c7d33f2655b2213dd1b108cc0b13aafc93a2cb6348478b468afa5f92670c,0.002625502645969391,0.0005559831042774022,0.00019037723541259766,0.0,0.0,0.0,0.0,0.0,0.0,0.013514932245016098,0.0006142182392068207,0.0002952420327346772,0.0,0.0,1.4717196350488848e-08,0.0,0.0,1.4717196350488848e-08
R01,01,53,97beebf05d3b5924059cf409d44ce009b01335bedfb44b9f4971c21a51d0733f,0.0018502548336982727,0.0005307733663357794,0.0001697540283203125,0.0,0.0,5.960464477539063e-08,0.0,0.0,5.960464477539063e-08,0.014671020209789276,0.0006151942652650177,0.0002876654325518757,0.0,0.0,1.2325651610467503e-08,0.0,0.0,1.2325651610467503e-08
R01,01,59,e9a8881b1cfc03e8231875140e3b5a4a2a892abac27443326a3f142b17560194,0.002247045747935772,0.0005711977719329298,0.0001983642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.016298752278089523,0.0006070616072975099,0.0002943262516055256,0.0,0.0,1.453323150713004e-08,0.0,0.0,1.453323150713004e-08
R01,01,66,2236a42a5a9c114760c58c052447e8d422ef502183b2a0bb50e5b2acf044823c,0.0022185519337654114,0.0005766107933595777,0.0002034902572631836,0.0,0.0,1.1920928955078125e-07,0.0,0.0,1.1920928955078125e-07,0.03452780097723007,0.0006439153803512454,0.0004177671216893941,0.0,0.0,1.0853931975418618e-08,0.0,0.0,1.0853931975418618e-08
