scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.010754123330116272,0.002627426525577903,0.004167497158050537,0.01082669198513031,0.002554462291300297,0.004035353660583496,0.005534961819648743,0.0012320972746238112,0.0009150505065917969,0.09881336241960526,0.0026792369317263365,0.005969596561044455,0.10318762063980103,0.002589911688119173,0.005560712888836861,0.007833338342607021,0.001070877886377275,0.0007114980835467577
R01,01,166,69a9e24b1f876dbdf270d48fdf157bed2e7925671e756195042ffc90c365dbdb,0.011141467839479446,0.0027360913809388876,0.0044283270835876465,0.011480286717414856,0.002691449597477913,0.004336297512054443,0.010162431746721268,0.002501935698091984,0.0037279129028320312,0.2505396604537964,0.0028109445702284575,0.007151143159717321,0.3360147178173065,0.002787192352116108,0.007436522748321295,0.055765874683856964,0.0022258455865085125,0.003285988699644804
R01,02,130,4c956c29e4a35c79f8ceb372d6b9b06ace9a55789ab603441895073b3a5b5a9b,0.009185096248984337,0.002198532223701477,0.0030087828636169434,0.00885645393282175,0.002172664739191532,0.002908945083618164,0.009694350883364677,0.0021559104789048433,0.0027961134910583496,0.2277946025133133,0.0025963187217712402,0.00561259500682354,0.3177375793457031,0.002574484795331955,0.0059279510751366615,0.03691655397415161,0.002059306250885129,0.002696041250601411
R01,04,89,c524075a1b6753f158072b143a2abc080c6a696c9a7d52105b4678a99ce39424,0.010771517641842365,0.0026744967326521873,0.004214584827423096,0.010745369829237461,0.0026541247498244047,0.004148364067077637,0.010050997138023376,0.002510790480300784,0.0038257837295532227,0.2367776781320572,0.0027733645401895046,0.008394104428589344,0.10146820545196533,0.0026088529266417027,0.005658160895109177,0.06391029059886932,0.002106074010953307,0.002871199743822217
R02,01,124,a2f9758507de0e99e6450df0563a85078141a564e9b1368e5fc167df56f16b06,0.013066310435533524,0.0032889312133193016,0.00649029016494751,0.011963659897446632,0.003200830891728401,0.006169676780700684,0.01590021327137947,0.00359947606921196,0.007929682731628418,0.16737893223762512,0.0025118531193584204,0.005535980220884085,0.16801433265209198,0.002477008616551757,0.005288114305585623,0.15501002967357635,0.002422387944534421,0.003962452989071608
R02,01,641,d456f74c76ee4d80175a18f9e38afa4449fb1bd1bce76f1d81831aca4f07f7ca,0.014271669089794159,0.0029839063063263893,0.005421876907348633,0.014112070202827454,0.0029613401275128126,0.00537109375,0.01354837417602539,0.003827248699963093,0.008744239807128906,0.11466750502586365,0.0023814355954527855,0.004698457662016153,0.11338350176811218,0.002364692511036992,0.004661457613110542,0.11602053791284561,0.0022644673008471727,0.0037567303515970707
R02,02,489,c669773675a78ce2ed13175ed137d4d6fcc5b0d6eb2555924aefea81c3196689,0.015955600887537003,0.0034411968663334846,0.007073640823364258,0.014459561556577682,0.0033654167782515287,0.0066983699798583984,0.012065760791301727,0.003182924585416913,0.005968451499938965,0.1015806794166565,0.002608979120850563,0.005539212375879288,0.10113948583602905,0.002564048394560814,0.0053948103450238705,0.1977013498544693,0.002294202335178852,0.004456440452486277
R02,04,345,d8a4d130293253a711f4e05276bda8683210d52da8bcfb59069edda31a55da52,0.012001773342490196,0.0028159033972769976,0.004747867584228516,0.012088697403669357,0.0027069298084825277,0.004417717456817627,0.013471441343426704,0.002533732680603862,0.003980457782745361,0.28173795342445374,0.002780408598482609,0.008631301112473011,0.28187716007232666,0.002754785120487213,0.008559655398130417,0.3247523307800293,0.002328280359506607,0.004952656105160713
R03,01,258,786bc05c22be952e5e1b93510c87a4f2c06fed6167e69728bc61e043251370f6,0.009373050183057785,0.002473583212122321,0.003701508045196533,0.009151119738817215,0.002447201870381832,0.0035988688468933105,0.007926381193101406,0.0021143839694559574,0.0026824474334716797,0.08412647992372513,0.0027329297736287117,0.005980506539344788,0.08471283316612244,0.002704601502045989,0.005910772830247879,0.022663548588752747,0.0020686255302280188,0.0027039358392357826
R03,02,111,adbac011eb8fb9763717956336ca29c46cb0d9a39f6884d1c5de636ae72a8538,0.009936485439538956,0.0025418978184461594,0.00380784273147583,0.009956973604857922,0.002587748458608985,0.003893733024597168,0.011857874691486359,0.002517379354685545,0.0038837790489196777,0.0962880551815033,0.002748698927462101,0.0064478046260774136,0.087446428835392,0.0027183780912309885,0.006310084834694862,0.03963248431682587,0.0021667592227458954,0.0029480031225830317
