scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,02,96,5.3763389587402344e-05,0.0013799816370010376,5.3763389587402344e-05,0.0013799816370010376,8.562906441511586e-05,0.010399580001831055,8.562906441511586e-05,0.010399580001831055
R01,02,103,5.245208740234375e-05,0.0013975799083709717,5.245208740234375e-05,0.0013975799083709717,8.807800622889772e-05,0.011348925530910492,8.807800622889772e-05,0.011348925530910492
R01,02,109,8.594989776611328e-05,0.0016938745975494385,8.594989776611328e-05,0.0016938745975494385,8.177923155017197e-05,0.008998394012451172,8.177923155017197e-05,0.008998394012451172
R01,02,116,7.033348083496094e-05,0.0020562410354614258,7.033348083496094e-05,0.0020562410354614258,0.0001498999772593379,0.028561346232891083,0.0001498999772593379,0.028561346232891083
R01,02,123,7.092952728271484e-05,0.0013774391263723373,7.092952728271484e-05,0.0013774391263723373,8.114454976748675e-05,0.0041961222887039185,8.114454976748675e-05,0.0041961222887039185
R01,02,130,5.9604644775390625e-05,0.001436518388800323,5.9604644775390625e-05,0.001436518388800323,8.310028351843357e-05,0.018139436841011047,8.310028351843357e-05,0.018139436841011047
R01,02,137,6.020069122314453e-05,0.0013841092586517334,6.020069122314453e-05,0.0013841092586517334,0.0004470681305974722,0.08528022468090057,0.0004470681305974722,0.08528022468090057
R01,02,144,4.738569259643555e-05,0.0013993829488754272,4.738569259643555e-05,0.0013993829488754272,8.566420001443475e-05,0.00845419429242611,8.566420001443475e-05,0.00845419429242611
R01,02,151,4.64320182800293e-05,0.0013769865036010742,4.64320182800293e-05,0.0013769865036010742,9.007991320686415e-05,0.02545393630862236,9.007991320686415e-05,0.02545393630862236
R01,02,158,6.437301635742188e-05,0.0015941411256790161,6.437301635742188e-05,0.0015941411256790161,9.480413427809253e-05,0.01622729003429413,9.480413427809253e-05,0.01622729003429413
R01,02,164,6.473064422607422e-05,0.0017447173595428467,6.473064422607422e-05,0.0017447173595428467,0.00011272912524873391,0.023432716727256775,0.00011272912524873391,0.023432716727256775
R01,02,171,5.3942203521728516e-05,0.0010391473770141602,5.3942203521728516e-05,0.0010391473770141602,9.493014658801258e-05,0.01672542281448841,9.493014658801258e-05,0.01672542281448841
R01,02,178,7.468461990356445e-05,0.0014083795249462128,7.468461990356445e-05,0.0014083795249462128,9.044986654771492e-05,0.008190631866455078,9.044986654771492e-05,0.008190631866455078
R01,02,185,7.992982864379883e-05,0.001701701432466507,7.992982864379883e-05,0.001701701432466507,9.013841190608218e-05,0.01191793754696846,9.013841190608218e-05,0.01191793754696846
R01,02,192,5.2034854888916016e-05,0.0013886317610740662,5.2034854888916016e-05,0.0013886317610740662,9.419667912879959e-05,0.006138816475868225,9.419667912879959e-05,0.006138816475868225
R01,02,199,5.2988529205322266e-05,0.0013738647103309631,5.2988529205322266e-05,0.0013738647103309631,0.00035835159360431135,0.07183542847633362,0.00035835159360431135,0.07183542847633362
R01,02,206,7.104873657226562e-05,0.001747138798236847,7.104873657226562e-05,0.001747138798236847,0.00011117370013380423,0.019524484872817993,0.00011117370013380423,0.019524484872817993
R01,02,213,5.251169204711914e-05,0.0011817216873168945,5.251169204711914e-05,0.0011817216873168945,9.389534534420818e-05,0.011664345860481262,9.389534534420818e-05,0.011664345860481262
R01,04,0,5.984306335449219e-05,0.001387123018503189,5.984306335449219e-05,0.001387123018503189,0.00016432687698397785,0.04875090345740318,0.00016432687698397785,0.04875090345740318
R01,04,7,5.143880844116211e-05,0.0013421513140201569,5.143880844116211e-05,0.0013421513140201569,9.402650903211907e-05,0.02495977282524109,9.402650903211907e-05,0.02495977282524109
R01,04,14,5.40614128112793e-05,0.0012417109683156013,5.40614128112793e-05,0.0012417109683156013,0.00011885681306011975,0.026567690074443817,0.00011885681306011975,0.026567690074443817
R01,04,22,6.276369094848633e-05,0.001616431400179863,6.276369094848633e-05,0.001616431400179863,0.00010163033584831282,0.007769204676151276,0.00010163033584831282,0.007769204676151276
R01,04,29,7.045269012451172e-05,0.001368258148431778,7.045269012451172e-05,0.001368258148431778,9.602197678759694e-05,0.006376571953296661,9.602197678759694e-05,0.006376571953296661
R01,04,37,7.766485214233398e-05,0.0014142375439405441,7.766485214233398e-05,0.0014142375439405441,9.543936175759882e-05,0.0239168219268322,9.543936175759882e-05,0.0239168219268322
R01,04,44,6.651878356933594e-05,0.0014031007885932922,6.651878356933594e-05,0.0014031007885932922,0.00011033224291168153,0.02831370383501053,0.00011033224291168153,0.02831370383501053
R01,04,52,6.109476089477539e-05,0.001296408474445343,6.109476089477539e-05,0.001296408474445343,0.00012755430361721665,0.06600373238325119,0.00012755430361721665,0.06600373238325119
R01,04,59,7.963180541992188e-05,0.00163370743393898,7.963180541992188e-05,0.00163370743393898,9.564834908815101e-05,0.01335752010345459,9.564834908815101e-05,0.01335752010345459
R01,04,67,6.645917892456055e-05,0.001377590000629425,6.645917892456055e-05,0.001377590000629425,9.373290231451392e-05,0.011954022571444511,9.373290231451392e-05,0.011954022571444511
R01,04,74,9.006261825561523e-05,0.0018062610179185867,9.006261825561523e-05,0.0018062610179185867,0.0006218571215867996,0.12821930646896362,0.0006218571215867996,0.12821930646896362
R01,04,81,5.990266799926758e-05,0.001372702419757843,5.990266799926758e-05,0.001372702419757843,0.00011028441076632589,0.012970507144927979,0.00011028441076632589,0.012970507144927979
R01,04,89,4.4465065002441406e-05,0.0013245940208435059,4.4465065002441406e-05,0.0013245940208435059,8.842367242323235e-05,0.018018707633018494,8.842367242323235e-05,0.018018707633018494
R01,04,96,5.537271499633789e-05,0.0014275535941123962,5.537271499633789e-05,0.0014275535941123962,0.0002844708797056228,0.15194149315357208,0.0002844708797056228,0.15194149315357208
R01,04,104,7.724761962890625e-05,0.0018093651160597801,7.724761962890625e-05,0.0018093651160597801,0.00027327166753821075,0.09609409421682358,0.00027327166753821075,0.09609409421682358
R01,04,111,6.115436553955078e-05,0.0017549842596054077,6.115436553955078e-05,0.0017549842596054077,8.817569323582575e-05,0.005347302183508873,8.817569323582575e-05,0.005347302183508873
R01,04,119,7.766485214233398e-05,0.0015460513532161713,7.766485214233398e-05,0.0015460513532161713,8.480728865833953e-05,0.008755236864089966,8.480728865833953e-05,0.008755236864089966
R01,04,126,7.277727127075195e-05,0.0013779886066913605,7.277727127075195e-05,0.0013779886066913605,0.00014384918904397637,0.044834405183792114,0.00014384918904397637,0.044834405183792114
R01,04,134,7.855892181396484e-05,0.001690637320280075,7.855892181396484e-05,0.001690637320280075,9.287746797781438e-05,0.010305479168891907,9.287746797781438e-05,0.010305479168891907
R01,04,141,6.42538070678711e-05,0.0013864003121852875,6.42538070678711e-05,0.0013864003121852875,0.00013137930363882333,0.0200369730591774,0.00013137930363882333,0.0200369730591774
R01,04,149,6.771087646484375e-05,0.0016955211758613586,6.771087646484375e-05,0.0016955211758613586,0.00013123433745931834,0.038909509778022766,0.00013123433745931834,0.038909509778022766
R01,04,156,9.012222290039062e-05,0.001727912575006485,9.012222290039062e-05,0.001727912575006485,0.00011148147314088419,0.010494008660316467,0.00011148147314088419,0.010494008660316467
R01,04,163,4.750490188598633e-05,0.0013755634427070618,4.750490188598633e-05,0.0013755634427070618,9.383003634866327e-05,0.007285654544830322,9.383003634866327e-05,0.007285654544830322
R01,04,171,6.103515625e-05,0.0013847723603248596,6.103515625e-05,0.0013847723603248596,8.480048563797027e-05,0.006356477737426758,8.480048563797027e-05,0.006356477737426758
R01,04,178,6.449222564697266e-05,0.0014470219612121582,6.449222564697266e-05,0.0014470219612121582,0.00010248245962429792,0.011659204959869385,0.00010248245962429792,0.011659204959869385
R01,04,186,6.639957427978516e-05,0.0013811774551868439,6.639957427978516e-05,0.0013811774551868439,8.686162618687376e-05,0.006665870547294617,8.686162618687376e-05,0.006665870547294617
R01,04,193,5.698204040527344e-05,0.0014028139412403107,5.698204040527344e-05,0.0014028139412403107,8.632757817395031e-05,0.006028339266777039,8.632757817395031e-05,0.006028339266777039
R01,04,201,8.374452590942383e-05,0.0017459206283092499,8.374452590942383e-05,0.0017459206283092499,0.00035689809010364115,0.06083691120147705,0.00035689809010364115,0.06083691120147705
R01,04,208,7.021427154541016e-05,0.001729041337966919,7.021427154541016e-05,0.001729041337966919,0.00012194999726489186,0.05360989272594452,0.00012194999726489186,0.05360989272594452
R01,04,216,6.270408630371094e-05,0.0013956502079963684,6.270408630371094e-05,0.0013956502079963684,9.449856588616967e-05,0.007523193955421448,9.449856588616967e-05,0.007523193955421448
R01,04,223,6.449222564697266e-05,0.001368783414363861,6.449222564697266e-05,0.001368783414363861,9.450205834582448e-05,0.007994428277015686,9.450205834582448e-05,0.007994428277015686
R01,04,231,6.0677528381347656e-05,0.0013712868094444275,6.0677528381347656e-05,0.0013712868094444275,0.00012255561887286603,0.02501382678747177,0.00012255561887286603,0.02501382678747177
R02,01,0,7.319450378417969e-05,0.001641666516661644,7.319450378417969e-05,0.001641666516661644,8.761036588111892e-05,0.012728065252304077,8.761036588111892e-05,0.012728065252304077
R02,01,20,9.131431579589844e-05,0.0021233134903013706,9.131431579589844e-05,0.0021233134903013706,0.00010325492621632293,0.02322550117969513,0.00010325492621632293,0.02322550117969513
R02,01,41,9.232759475708008e-05,0.0015442855656147003,9.232759475708008e-05,0.0015442855656147003,9.762265835888684e-05,0.01001197099685669,9.762265835888684e-05,0.01001197099685669
R02,01,62,9.59634780883789e-05,0.002094745635986328,9.59634780883789e-05,0.002094745635986328,9.99711555778049e-05,0.031018950045108795,9.99711555778049e-05,0.031018950045108795
R02,01,82,0.00011235475540161133,0.0017048157751560211,0.00011235475540161133,0.0017048157751560211,9.71623812802136e-05,0.011762820184230804,9.71623812802136e-05,0.011762820184230804
R02,01,103,9.918212890625e-05,0.0016860663890838623,9.918212890625e-05,0.0016860663890838623,9.814144141273573e-05,0.026225164532661438,9.814144141273573e-05,0.026225164532661438
R02,01,124,0.00011944770812988281,0.0024000778794288635,0.00011944770812988281,0.0024000778794288635,0.00012478968710638583,0.04845838621258736,0.00012478968710638583,0.04845838621258736
R02,01,144,0.00016230344772338867,0.0024919062852859497,0.00016230344772338867,0.0024919062852859497,0.0002856063365470618,0.072750523686409,0.0002856063365470618,0.072750523686409
R02,01,165,0.00014543533325195312,0.0020377133041620255,0.00014543533325195312,0.0020377133041620255,0.00010153173207072541,0.005525659769773483,0.00010153173207072541,0.005525659769773483
R02,01,186,7.170438766479492e-05,0.0020993947982788086,7.170438766479492e-05,0.0020993947982788086,0.0001033430453389883,0.03495318442583084,0.0001033430453389883,0.03495318442583084
R02,01,206,0.00012052059173583984,0.0023910850286483765,0.00012052059173583984,0.0023910850286483765,9.290598245570436e-05,0.005778670310974121,9.290598245570436e-05,0.005778670310974121
R02,01,227,7.295608520507812e-05,0.0013582408428192139,7.295608520507812e-05,0.0013582408428192139,0.00010493066656636074,0.011056102812290192,0.00010493066656636074,0.011056102812290192
R02,01,248,0.0001367330551147461,0.002066267654299736,0.0001367330551147461,0.002066267654299736,0.0010763542959466577,0.15585443377494812,0.0010763542959466577,0.15585443377494812
R02,01,268,0.00011551380157470703,0.003999612759798765,0.00011551380157470703,0.003999612759798765,0.00013032040442340076,0.07051124423742294,0.00013032040442340076,0.07051124423742294
R02,01,289,8.916854858398438e-05,0.0016261152923107147,8.916854858398438e-05,0.0016261152923107147,9.688109275884926e-05,0.013633675873279572,9.688109275884926e-05,0.013633675873279572
R02,01,310,0.00013870000839233398,0.0020393691956996918,0.00013870000839233398,0.0020393691956996918,0.00012416328536346555,0.01312321424484253,0.00012416328536346555,0.01312321424484253
R02,01,330,0.00011199712753295898,0.002020888030529022,0.00011199712753295898,0.002020888030529022,0.00013391415996011347,0.0455084890127182,0.00013391415996011347,0.0455084890127182
R02,01,351,6.520748138427734e-05,0.0015398450195789337,6.520748138427734e-05,0.0015398450195789337,9.233807941200212e-05,0.008942779153585434,9.233807941200212e-05,0.008942779153585434
R02,01,372,0.00010758638381958008,0.0015454506501555443,0.00010758638381958008,0.0015454506501555443,0.00012006454198854044,0.02322012186050415,0.00012006454198854044,0.02322012186050415
R02,01,392,0.00010496377944946289,0.0018641240894794464,0.00010496377944946289,0.0018641240894794464,0.0001183676504297182,0.015306636691093445,0.0001183676504297182,0.015306636691093445
R02,01,413,6.377696990966797e-05,0.0013155937194824219,6.377696990966797e-05,0.0013155937194824219,0.00010309598292224109,0.02303566038608551,0.00010309598292224109,0.02303566038608551
R02,01,434,0.00011861324310302734,0.0018702829256653786,0.00011861324310302734,0.0018702829256653786,0.0001386990916216746,0.03466987609863281,0.0001386990916216746,0.03466987609863281
R02,01,454,8.386373519897461e-05,0.0016982778906822205,8.386373519897461e-05,0.0016982778906822205,0.00010110713628819212,0.044721245765686035,0.00010110713628819212,0.044721245765686035
R02,01,475,0.00010919570922851562,0.001579849049448967,0.00010919570922851562,0.001579849049448967,0.00011201184679521248,0.015218131244182587,0.00011201184679521248,0.015218131244182587
R02,01,496,7.867813110351562e-05,0.0015575997531414032,7.867813110351562e-05,0.0015575997531414032,0.00010574379120953381,0.01157565787434578,0.00010574379120953381,0.01157565787434578
R02,01,516,9.059906005859375e-05,0.0017396286129951477,9.059906005859375e-05,0.0017396286129951477,0.00023393645824398845,0.06970380246639252,0.00023393645824398845,0.06970380246639252
R02,01,537,7.712841033935547e-05,0.0015531349927186966,7.712841033935547e-05,0.0015531349927186966,9.540054452372715e-05,0.010507136583328247,9.540054452372715e-05,0.010507136583328247
R02,01,558,8.547306060791016e-05,0.0014713439159095287,8.547306060791016e-05,0.0014713439159095287,9.272606257582083e-05,0.012469574809074402,9.272606257582083e-05,0.012469574809074402
R02,01,578,7.641315460205078e-05,0.0017207860946655273,7.641315460205078e-05,0.0017207860946655273,8.589967183070257e-05,0.012642383575439453,8.589967183070257e-05,0.012642383575439453
R02,01,599,7.426738739013672e-05,0.0013669133186340332,7.426738739013672e-05,0.0013669133186340332,0.00027350272284820676,0.14152243733406067,0.00027350272284820676,0.14152243733406067
R02,01,620,9.09566879272461e-05,0.0015053758397698402,9.09566879272461e-05,0.0015053758397698402,0.0001015326488413848,0.011369355022907257,0.0001015326488413848,0.011369355022907257
R02,01,641,6.80088996887207e-05,0.0013900324702262878,6.80088996887207e-05,0.0013900324702262878,8.210595115087926e-05,0.008485279977321625,8.210595115087926e-05,0.008485279977321625
R02,02,0,0.00010967254638671875,0.002489827573299408,0.00010967254638671875,0.002489827573299408,0.00012142809282522649,0.06113763153553009,0.00012142809282522649,0.06113763153553009
R02,02,19,8.296966552734375e-05,0.0020182207226753235,8.296966552734375e-05,0.0020182207226753235,9.483780013397336e-05,0.010071605443954468,9.483780013397336e-05,0.010071605443954468
R02,02,39,0.00011968612670898438,0.0018818862736225128,0.00011968612670898438,0.0018818862736225128,0.00010111688607139513,0.022087521851062775,0.00010111688607139513,0.022087521851062775
R02,02,58,8.594989776611328e-05,0.001970362849533558,8.594989776611328e-05,0.001970362849533558,9.848839545156807e-05,0.028374701738357544,9.848839545156807e-05,0.028374701738357544
R02,02,78,8.106231689453125e-05,0.0014528408646583557,8.106231689453125e-05,0.0014528408646583557,8.437828364549205e-05,0.0053057074546813965,8.437828364549205e-05,0.0053057074546813965
R02,02,97,0.0001431107521057129,0.002946406602859497,0.0001431107521057129,0.002946406602859497,0.0001237868855241686,0.04070950299501419,0.0001237868855241686,0.04070950299501419
R02,02,117,0.0001035928726196289,0.0018303077667951584,0.0001035928726196289,0.0018303077667951584,0.0002979522105306387,0.1523846685886383,0.0002979522105306387,0.1523846685886383
R02,02,137,0.00010585784912109375,0.0023061856627464294,0.00010585784912109375,0.0023061856627464294,0.0011525820009410381,0.1580989509820938,0.0011525820009410381,0.1580989509820938
R02,02,156,0.00012236833572387695,0.002053670585155487,0.00012236833572387695,0.002053670585155487,0.0001297561830142513,0.02867971360683441,0.0001297561830142513,0.02867971360683441
R02,02,176,0.00012171268463134766,0.0020383819937705994,0.00012171268463134766,0.0020383819937705994,0.0011743709910660982,0.1699305772781372,0.0011743709910660982,0.1699305772781372
R02,02,195,0.00011050701141357422,0.0019329823553562164,0.00011050701141357422,0.0019329823553562164,0.00010938611376332119,0.012301001697778702,0.00010938611376332119,0.012301001697778702
R02,02,215,9.5367431640625e-05,0.0017236918210983276,9.5367431640625e-05,0.0017236918210983276,9.576185402693227e-05,0.023777199909090996,9.576185402693227e-05,0.023777199909090996
R02,02,234,0.00011706352233886719,0.0018911444349214435,0.00011706352233886719,0.0018911444349214435,0.0004163160047028214,0.12498239427804947,0.0004163160047028214,0.12498239427804947
R02,02,254,0.00012499094009399414,0.002168279141187668,0.00012499094009399414,0.002168279141187668,0.00032256986014544964,0.07940779626369476,0.00032256986014544964,0.07940779626369476
R02,02,274,0.00010126829147338867,0.0020089223980903625,0.00010126829147338867,0.0020089223980903625,0.00010338903666706756,0.014580585062503815,0.00010338903666706756,0.014580585062503815
R02,02,293,9.250640869140625e-05,0.0020387545228004456,9.250640869140625e-05,0.0020387545228004456,9.594176663085818e-05,0.013891041278839111,9.594176663085818e-05,0.013891041278839111
R02,02,313,8.26716423034668e-05,0.0017266497015953064,8.26716423034668e-05,0.0017266497015953064,9.148631943389773e-05,0.01082281768321991,9.148631943389773e-05,0.01082281768321991
R02,02,332,5.620718002319336e-05,0.0013837218284606934,5.620718002319336e-05,0.0013837218284606934,9.358260285807773e-05,0.011486771516501904,9.358260285807773e-05,0.011486771516501904
R02,02,352,0.0001093149185180664,0.0017313137650489807,0.0001093149185180664,0.0017313137650489807,0.00013216225488577038,0.05534747615456581,0.00013216225488577038,0.05534747615456581
R02,02,372,0.00013327598571777344,0.0022045611403882504,0.00013327598571777344,0.0022045611403882504,0.001903959084302187,0.4117812514305115,0.001903959084302187,0.4117812514305115
R02,02,391,0.00011259317398071289,0.0019518285989761353,0.00011259317398071289,0.0019518285989761353,9.702385432319716e-05,0.03117360919713974,9.702385432319716e-05,0.03117360919713974
R02,02,411,8.970499038696289e-05,0.002010732889175415,8.970499038696289e-05,0.002010732889175415,0.00014398072380572557,0.06205211579799652,0.00014398072380572557,0.06205211579799652
R02,02,430,7.641315460205078e-05,0.0013771802186965942,7.641315460205078e-05,0.0013771802186965942,0.00010921116336248815,0.03202955424785614,0.00010921116336248815,0.03202955424785614
R02,02,450,7.271766662597656e-05,0.001426100730895996,7.271766662597656e-05,0.001426100730895996,0.00012113484990550205,0.03008837252855301,0.00012113484990550205,0.03008837252855301
R02,02,469,6.961822509765625e-05,0.0015417356044054031,6.961822509765625e-05,0.0015417356044054031,0.0001087797645595856,0.009667699225246906,0.0001087797645595856,0.009667699225246906
R02,02,489,6.4849853515625e-05,0.0014302656054496765,6.4849853515625e-05,0.0014302656054496765,9.433612285647541e-05,0.011313460767269135,9.433612285647541e-05,0.011313460767269135
R02,02,509,6.699562072753906e-05,0.0017176344990730286,6.699562072753906e-05,0.0017176344990730286,9.460949513595551e-05,0.020079366862773895,9.460949513595551e-05,0.020079366862773895
R02,02,528,0.00010150671005249023,0.0015664249658584595,0.00010150671005249023,0.0015664249658584595,0.0001146992071880959,0.062008582055568695,0.0001146992071880959,0.062008582055568695
R02,02,548,6.210803985595703e-05,0.001367875374853611,6.210803985595703e-05,0.001367875374853611,0.00011035193165298551,0.02320592850446701,0.00011035193165298551,0.02320592850446701
R02,02,567,9.578466415405273e-05,0.0017118677496910095,9.578466415405273e-05,0.0017118677496910095,0.0005145448376424611,0.2084585428237915,0.0005145448376424611,0.2084585428237915
