video,start,end,frames,mean_appearance,mean_temporal
10,300,300,1,0.3517923190121754,1.1003259727329475
16,335,336,2,0.3182376995883214,1.1362800495897196
16,345,350,6,0.2845808681443636,1.6627544066314572
16,638,640,3,0.23305275874275674,1.1886632272559992
17,352,367,16,0.7953721134907994,1.8332350841321614
17,468,473,6,1.4601054013938441,0.07456435564082975
17,625,641,17,1.121696792722533,0.49228596226047744
17,690,712,23,1.6546272526156869,0.0006826567272057913
