scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.05736713483929634,0.015345544554293156,0.14096754789352417,0.05693015456199646,0.015335087664425373,0.14028608798980713,0.0020658187568187714,0.0004993853508494794,0.0001590251922607422,0.29209378361701965,0.013506113551557064,0.11445974558591843,0.22129100561141968,0.013478928245604038,0.11394770443439484,0.039086878299713135,0.0005103957373648882,0.00019379328296054155
R01,01,6,7d0ff0efc65197d9928bf40f304552aa24675a8d105aef8bd5eb6a7f81ec5dc1,0.058456942439079285,0.015961043536663055,0.14963972568511963,0.059597790241241455,0.01594446413218975,0.14878016710281372,0.0017551714554429054,0.00045299273915588856,0.0001277327537536621,0.3256320059299469,0.01403046678751707,0.12448085844516754,0.34240010380744934,0.01401233859360218,0.12430468946695328,0.04754842445254326,0.0005018388037569821,0.00018269485735800117
R01,01,13,3c94e295229a408cb2987e83972ca881d37fdb8805654edef87c0f1ce36ba712,0.06126954406499863,0.01655469462275505,0.1615999937057495,0.06180579215288162,0.016552867367863655,0.16142702102661133,0.002136997878551483,0.0004794082196895033,0.00014466047286987305,0.1682736873626709,0.014070982113480568,0.12414167076349258,0.16795788705348969,0.014084468595683575,0.12445322424173355,0.013718478381633759,0.0005108616314828396,0.0001720134896459058
R01,01,19,9dc04669c52a21ec101231073ffb97e436802664f4beeed9d6dcf98f2565cd18,0.06440941989421844,0.015848925337195396,0.14908474683761597,0.06532153487205505,0.015872836112976074,0.14938956499099731,0.0019282661378383636,0.0004937215126119554,0.0001513361930847168,0.1681293100118637,0.013860209845006466,0.12096934020519257,0.1685953587293625,0.013842375949025154,0.12069664150476456,0.008242294192314148,0.0005012709880247712,0.00016595037595834583
R01,01,26,e96738dea924e16c6f359a0833ff06b8933938eb53035f87b14aef551f81a427,0.06878622621297836,0.016450559720396996,0.16105496883392334,0.07007584720849991,0.016466965898871422,0.16141629219055176,0.002480771392583847,0.0005343550001271069,0.0001761913299560547,0.26051008701324463,0.014344626106321812,0.13021492958068848,0.2594035565853119,0.014342878945171833,0.1301867812871933,0.012214725837111473,0.0004921496729366481,0.0001598749222466722
R01,01,33,1b0cf3ffb129c6f680b78d09aebeaabd4ba443115b02316fc20c683c7f164cfc,0.06565973907709122,0.016207778826355934,0.15620779991149902,0.06659592688083649,0.016187282279133797,0.15592604875564575,0.0024219267070293427,0.0005182895692996681,0.0001709461212158203,0.24723663926124573,0.014039296656847,0.12487028539180756,0.2666040062904358,0.014035343192517757,0.12487858533859253,0.10784762352705002,0.0005726016825065017,0.0007944136741571128
R01,01,39,8f296e203d6b81e79bcd0538db1a8d7ecacac5a3ddac8c604440cbeb55a3a3bd,0.06793008744716644,0.016334503889083862,0.15949022769927979,0.06832469999790192,0.01630205102264881,0.15881836414337158,0.0022603292018175125,0.0004943237290717661,0.00015360116958618164,0.23566056787967682,0.013945750892162323,0.12223091721534729,0.2969948649406433,0.013920485973358154,0.12199562042951584,0.014115065336227417,0.0005418641958385706,0.00020644860342144966
R01,01,46,cef7c7d33f2655b2213dd1b108cc0b13aafc93a2cb6348478b468afa5f92670c,0.06092991679906845,0.01627953164279461,0.15793800354003906,0.06052252650260925,0.016210082918405533,0.15650105476379395,0.0020709410309791565,0.00045363427489064634,0.00013053417205810547,0.14963547885417938,0.014144492335617542,0.12540259957313538,0.1571616679430008,0.01410739216953516,0.12467850744724274,0.008197367191314697,0.00048009384772740304,0.00015128082304727286
R01,01,53,97beebf05d3b5924059cf409d44ce009b01335bedfb44b9f4971c21a51d0733f,0.07028989493846893,0.0164752509444952,0.16230934858322144,0.07135388255119324,0.016435755416750908,0.1617249846458435,0.00191565603017807,0.00043759611435234547,0.00012040138244628906,0.3497908115386963,0.014052958227694035,0.12599769234657288,0.3515715003013611,0.014026758261024952,0.12543520331382751,0.019392892718315125,0.0004928783746436238,0.0001616542285773903
R01,01,59,e9a8881b1cfc03e8231875140e3b5a4a2a892abac27443326a3f142b17560194,0.07450626790523529,0.016540702432394028,0.16306471824645996,0.0748824030160904,0.016520943492650986,0.1627470850944519,0.0025980807840824127,0.00047140964306890965,0.00013756752014160156,0.15088504552841187,0.013925870880484581,0.12167021632194519,0.1500568687915802,0.013912354595959187,0.12139299511909485,0.00964486412703991,0.0005244407802820206,0.0001871352142188698
