repeat,scene,video,frame,preprocess_ms,model_ms,total_ms,gpu_ms
0,R01,01,0,1.0293980594724417,1.404031878337264,2.4334299378097057,1.3710399866104126
0,R01,01,6,0.630317023023963,0.9673698805272579,1.597686903551221,0.9498239755630493
0,R01,01,13,0.5201390013098717,0.9251108858734369,1.4452498871833086,0.9082880020141602
0,R01,01,19,0.5096590612083673,0.9219849016517401,1.4316439628601074,0.9053120017051697
0,R01,01,26,0.5164311733096838,0.9188300464302301,1.435261219739914,0.9025920033454895
0,R01,01,33,0.5088869947940111,0.9232270531356335,1.4321140479296446,0.9063040018081665
0,R01,01,39,0.5177438724786043,0.9228670969605446,1.440610969439149,0.906719982624054
0,R01,01,46,0.5240661557763815,0.9221660438925028,1.4462321996688843,0.9053440093994141
0,R01,01,53,0.5071850027889013,0.932253897190094,1.4394388999789953,0.9161919951438904
0,R01,01,59,0.5159399006515741,0.922325998544693,1.4382658991962671,0.9059839844703674
0,R01,01,66,0.5121428985148668,0.9247409179806709,1.4368838164955378,0.908735990524292
0,R01,01,73,0.5151089280843735,0.935510965064168,1.4506198931485415,0.915615975856781
0,R01,01,79,0.8098138496279716,1.045376993715763,1.8551908433437347,0.785152018070221
0,R01,01,86,0.568330055102706,0.9417720139026642,1.5101020690053701,0.9255040287971497
0,R01,01,93,0.5210197996348143,0.9209830313920975,1.4420028310269117,0.90556800365448
0,R01,01,99,0.5117428954690695,0.9191499557346106,1.43089285120368,0.9025599956512451
0,R01,01,106,0.5159000866115093,0.9223059751093388,1.438206061720848,0.9060159921646118
0,R01,01,112,0.5066839512437582,0.9234570898115635,1.4301410410553217,0.905888020992279
0,R01,01,119,0.5261700134724379,0.9292480535805225,1.4554180670529604,0.9119359850883484
0,R01,01,126,0.5095291417092085,0.9231867734342813,1.4327159151434898,0.9063680171966553
0,R01,01,132,0.5139070563018322,0.9228470735251904,1.4367541298270226,0.9071679711341858
0,R01,01,139,0.5044999998062849,0.9203720837831497,1.4248720835894346,0.9050880074501038
0,R01,01,146,0.5202691536396742,0.9257020428776741,1.4459711965173483,0.909280002117157
0,R01,01,152,0.5072150379419327,0.9223460219800472,1.42956105992198,0.9057279825210571
0,R01,01,159,0.5145990289747715,0.9191890712827444,1.433788100257516,0.9034559726715088
0,R01,01,166,0.6354260258376598,0.9316729847341776,1.5670990105718374,0.9151679873466492
0,R01,01,172,0.5086769815534353,0.9238189086318016,1.432495890185237,0.9077759981155396
0,R01,01,179,0.508196884766221,0.9204111993312836,1.4286080840975046,0.9039360284805298
0,R01,01,186,0.5116527900099754,0.9221450891345739,1.4337978791445494,0.9058240056037903
0,R01,01,192,0.5028860177844763,0.9215038735419512,1.4243898913264275,0.9048320055007935
0,R01,01,199,0.5138569977134466,0.922926003113389,1.4367830008268356,0.9060800075531006
0,R01,01,206,0.5096287932246923,0.9209830313920975,1.4306118246167898,0.9036160111427307
