scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.0028093531727790833,0.0006091236718930304,0.0002218484878540039,0.0017065256834030151,0.00037199934013187885,8.7738037109375e-05,0.0017065256834030151,0.00037199934013187885,8.7738037109375e-05,0.07369211316108704,0.0006786128506064415,0.0003744774148799479,0.010131753981113434,0.00036535601248033345,8.996640099212527e-05,0.010131753981113434,0.00036535601248033345,8.996640099212527e-05
R01,01,166,69a9e24b1f876dbdf270d48fdf157bed2e7925671e756195042ffc90c365dbdb,0.002143245190382004,0.0005289432592689991,0.00016963481903076172,0.0013966243714094162,0.0003384373558219522,7.033348083496094e-05,0.0013966243714094162,0.0003384373558219522,7.033348083496094e-05,0.08918076008558273,0.0007045447709970176,0.0005278544849716127,0.034741610288619995,0.0003975675499532372,0.00021726463455706835,0.034741610288619995,0.0003975675499532372,0.00021726463455706835
R01,02,130,4c956c29e4a35c79f8ceb372d6b9b06ace9a55789ab603441895073b3a5b5a9b,0.002093769609928131,0.00044541622628457844,0.00012373924255371094,0.0012184344232082367,0.0002949012559838593,5.513429641723633e-05,0.0012184344232082367,0.0002949012559838593,5.513429641723633e-05,0.07571530342102051,0.0005630601663142443,0.0002572444500401616,0.014227673411369324,0.0003371749189682305,7.832418486941606e-05,0.014227673411369324,0.0003371749189682305,7.832418486941606e-05
R01,04,89,c524075a1b6753f158072b143a2abc080c6a696c9a7d52105b4678a99ce39424,0.0021763741970062256,0.000422165117925033,0.00010859966278076172,0.0012902729213237762,0.00028381848824210465,5.441904067993164e-05,0.0012902729213237762,0.00028381848824210465,5.441904067993164e-05,0.2396252155303955,0.0007367984508164227,0.0027304168324917555,0.014098353683948517,0.00036089750938117504,9.16989883990027e-05,0.014098353683948517,0.00036089750938117504,9.16989883990027e-05
R02,01,124,a2f9758507de0e99e6450df0563a85078141a564e9b1368e5fc167df56f16b06,0.0024637379683554173,0.0005911857588216662,0.00021600723266601562,0.0016978336498141289,0.0003675316693261266,8.52346420288086e-05,0.0016978336498141289,0.0003675316693261266,8.52346420288086e-05,0.14827615022659302,0.000562037865165621,0.0003807174798566848,0.0204283706843853,0.00038443668745458126,0.00010503313387744129,0.0204283706843853,0.00038443668745458126,0.00010503313387744129
R02,01,641,d456f74c76ee4d80175a18f9e38afa4449fb1bd1bce76f1d81831aca4f07f7ca,0.0024160484317690134,0.0005658630980178714,0.00019162893295288086,0.0013955272734165192,0.00033090380020439625,6.949901580810547e-05,0.0013955272734165192,0.00033090380020439625,6.949901580810547e-05,0.031179919838905334,0.0005541659193113446,0.0002183178294217214,0.007608756422996521,0.00034042965853586793,7.784513582009822e-05,0.007608756422996521,0.00034042965853586793,7.784513582009822e-05
R02,02,489,c669773675a78ce2ed13175ed137d4d6fcc5b0d6eb2555924aefea81c3196689,0.002266133204102516,0.0005567104672081769,0.00018358230590820312,0.0021305307745933533,0.00041851578862406313,0.0001093745231628418,0.0021305307745933533,0.00041851578862406313,0.0001093745231628418,0.01848459057509899,0.0005508926697075367,0.00021693257440347224,0.009379297494888306,0.000374658964574337,9.271060844184831e-05,0.009379297494888306,0.000374658964574337,9.271060844184831e-05
R02,04,345,d8a4d130293253a711f4e05276bda8683210d52da8bcfb59069edda31a55da52,0.0023844391107559204,0.0005987966433167458,0.00021755695343017578,0.0014454685151576996,0.0003458669234532863,7.37309455871582e-05,0.0014454685151576996,0.0003458669234532863,7.37309455871582e-05,0.013089941814541817,0.0005782563821412623,0.00024331205349881202,0.01295357197523117,0.00039040797855705023,0.00010894680599449202,0.01295357197523117,0.00039040797855705023,0.00010894680599449202
R03,01,258,786bc05c22be952e5e1b93510c87a4f2c06fed6167e69728bc61e043251370f6,0.0015308894217014313,0.0003469272924121469,7.414817810058594e-05,0.0010044053196907043,0.0002359229838475585,3.719329833984375e-05,0.0010044053196907043,0.0002359229838475585,3.719329833984375e-05,0.01232561469078064,0.0005530338385142386,0.00021917694539297372,0.014973938465118408,0.00038241929723881185,0.0001015420348267071,0.014973938465118408,0.00038241929723881185,0.0001015420348267071
R03,02,111,adbac011eb8fb9763717956336ca29c46cb0d9a39f6884d1c5de636ae72a8538,0.001958901062607765,0.0003932194958906621,9.173154830932617e-05,0.0013315081596374512,0.00027363179833628237,4.8100948333740234e-05,0.0013315081596374512,0.00027363179833628237,4.8100948333740234e-05,0.04384163022041321,0.0005874152411706746,0.0002671502297744155,0.007799193263053894,0.0003773488278966397,9.714710904518142e-05,0.007799193263053894,0.0003773488278966397,9.714710904518142e-05
R03,02,691,454f8f03e6a533f224b2ff876976c6a85a021be11cc6b594b5c4633dec2539cf,0.0017385929822921753,0.0004121494712308049,0.00010323524475097656,0.0013444386422634125,0.0002856698993127793,5.447864532470703e-05,0.0013444386422634125,0.0002856698993127793,5.447864532470703e-05,0.01166556030511856,0.0005937439273111522,0.0002524790179450065,0.007050648331642151,0.0003606296959333122,8.72308446560055e-05,0.007050648331642151,0.0003606296959333122,8.72308446560055e-05
R03,04,531,8d76756d0caf6e6ba873c1fd0e63aa5b1697fb105d0186614fafc202c9167c34,0.002065543085336685,0.0004163550620432943,0.00010955333709716797,0.0010003037750720978,0.0002483052376192063,4.118680953979492e-05,0.0010003037750720978,0.0002483052376192063,4.118680953979492e-05,0.025428593158721924,0.0005864939885213971,0.00027284634415991604,0.006238751113414764,0.0003718525404110551,9.655528992880136e-05,0.006238751113414764,0.0003718525404110551,9.655528992880136e-05
R04,01,178,ea293b8f5df36803d12ed4ca9f36606e5738eba957e9f940efa609a7c5f1751b,0.0022219824604690075,0.0005779567291028798,0.00020164251327514648,0.001370653510093689,0.00029071501921862364,5.5849552154541016e-05,0.001370653510093689,0.00029071501921862364,5.5849552154541016e-05,0.19659912586212158,0.0007817595615051687,0.0021581239998340607,0.07322338968515396,0.00039903109427541494,0.00027932465309277177,0.07322338968515396,0.00039903109427541494,0.00027932465309277177
R04,02,144,11c5e96103cea1dad9a3c0fb8ce3ca12ef3d51420c9bd8ffcc54d387fff41145,0.0024099089205265045,0.0005644234479404986,0.00019222497940063477,0.001340724527835846,0.0002765498065855354,4.857778549194336e-05,0.001340724527835846,0.0002765498065855354,4.857778549194336e-05,0.08896274864673615,0.0005510434275493026,0.0002658654120750725,0.0862119197845459,0.0003627513942774385,0.0001470604765927419,0.0862119197845459,0.0003627513942774385,0.0001470604765927419
R04,03,74,43876752c5c94a11e49bd698649604f5ec4c16988728c70eb9524a142803caed,0.0028480440378189087,0.0005871477187611163,0.0002123117446899414,0.001860302872955799,0.0004459853807929903,0.00012034177780151367,0.001860302872955799,0.0004459853807929903,0.00012034177780151367,0.026290008798241615,0.0005944396834820509,0.0003543014172464609,0.012265484780073166,0.00040406949119642377,0.00011741177149815485,0.012265484780073166,0.00040406949119642377,0.00011741177149815485
R04,03,460,dc25003b5b3b5fd5e65ea8d72bc4781885b07dd6729fdbce6d871f467ff0cb0a,0.0020625069737434387,0.0004791328392457217,0.00014340877532958984,0.0014125406742095947,0.00032696162816137075,6.794929504394531e-05,0.0014125406742095947,0.00032696162816137075,6.794929504394531e-05,0.2720426619052887,0.000624348409473896,0.0011131669161841273,0.026388663798570633,0.0003755574580281973,0.00010349224612582475,0.026388663798570633,0.0003755574580281973,0.00010349224612582475
