repeat,scene,video,frame,preprocess_ms,model_ms,total_ms,gpu_ms
0,R01,01,0,0.9366308804601431,4.955979995429516,5.892610875889659,4.924320220947266
0,R01,01,6,0.5490919575095177,4.769248189404607,5.3183401469141245,4.751071929931641
0,R01,01,13,0.5584610626101494,5.31337084248662,5.871831905096769,5.293216228485107
0,R01,01,19,0.5996569525450468,4.904832923784852,5.504489876329899,4.887360095977783
0,R01,01,26,0.519326888024807,4.767013946548104,5.286340834572911,4.747903823852539
0,R01,01,33,0.537120969966054,5.618544993922114,6.155665963888168,5.600959777832031
0,R01,01,39,0.5256677977740765,4.881540080532432,5.407207878306508,4.860608100891113
0,R01,01,46,0.5852009635418653,4.776421003043652,5.361621966585517,4.754528045654297
0,R01,01,53,0.5619570147246122,5.533165065571666,6.095122080296278,5.510240077972412
0,R01,01,59,0.6186431273818016,4.871560027822852,5.490203155204654,4.849311828613281
0,R01,01,66,0.5443939007818699,4.76633314974606,5.31072705052793,4.747488021850586
0,R01,01,73,0.5865830462425947,6.023496855050325,6.61007990129292,5.997471809387207
0,R01,01,79,0.7814799901098013,5.186863010749221,5.968343000859022,5.1569600105285645
0,R01,01,86,0.583728076890111,4.782161908224225,5.365889985114336,4.760704040527344
0,R01,01,93,0.9161429479718208,5.0884580705314875,6.004601018503308,5.0698561668396
0,R01,01,99,0.5502637941390276,4.757696995511651,5.307960789650679,4.740960121154785
0,R01,01,106,0.5184549372643232,4.763458156958222,5.281913094222546,4.74675178527832
0,R01,01,112,0.8399889338761568,4.9110648687928915,5.751053802669048,4.893216133117676
0,R01,01,119,0.5168621428310871,4.759830888360739,5.276693031191826,4.7429118156433105
0,R01,01,126,0.5290950648486614,4.75716614164412,5.286261206492782,4.741824150085449
0,R01,01,132,0.5178330466151237,5.569192115217447,6.087025161832571,5.550464153289795
0,R01,01,139,0.5190770607441664,4.875126993283629,5.394204054027796,4.8540802001953125
0,R01,01,146,0.5152188241481781,4.760892130434513,5.276110954582691,4.737760066986084
0,R01,01,152,0.692602014169097,4.916434874758124,5.609036888927221,4.899551868438721
0,R01,01,159,0.5143070593476295,4.7567051369696856,5.271012196317315,4.74070405960083
0,R01,01,166,0.5205890629440546,4.763617878779769,5.2842069417238235,4.74838399887085
0,R01,01,172,0.5336629692465067,5.724293878301978,6.257956847548485,5.707488059997559
0,R01,01,179,0.5214610137045383,4.8818199429661036,5.403280956670642,4.86521577835083
0,R01,01,186,0.517403008416295,4.7563540283590555,5.273757036775351,4.740032196044922
0,R01,01,192,0.5322999786585569,5.724204005673528,6.256503984332085,5.707456111907959
0,R01,01,199,0.5317400209605694,4.898360930383205,5.430100951343775,4.881792068481445
0,R01,01,206,0.5259290337562561,4.758307011798024,5.28423604555428,4.73964786529541
0,R01,02,0,0.5887469742447138,4.909591982141137,5.498338956385851,4.890207767486572
0,R01,02,6,0.540316104888916,4.763606935739517,5.303923040628433,4.746528148651123
0,R01,02,13,0.5210097879171371,4.753017099574208,5.274026887491345,4.73529577255249
0,R01,02,20,0.9059540461748838,5.067989928647876,5.97394397482276,4.8853759765625
0,R01,02,27,0.5200779996812344,4.7541100066155195,5.274188006296754,4.737184047698975
0,R01,02,34,0.5319509655237198,4.755872068926692,5.287823034450412,4.739808082580566
0,R01,02,41,0.519647030159831,5.655385088175535,6.175032118335366,5.635583877563477
0,R01,02,48,0.5293551366776228,4.900305066257715,5.429660202935338,4.881631851196289
0,R01,02,54,0.5160600412636995,4.758798982948065,5.274859024211764,4.739903926849365
0,R01,02,61,0.7520040962845087,4.90319007076323,5.655194167047739,4.8836798667907715
0,R01,02,68,0.5226030480116606,4.7478280030190945,5.270431051030755,4.730656147003174
0,R01,02,75,0.5211899988353252,4.766332916915417,5.287522915750742,4.75110387802124
0,R01,02,82,0.5397959612309933,5.592695903033018,6.132491864264011,5.574944019317627
0,R01,02,89,0.5401959642767906,4.873624071478844,5.413820035755634,4.8581438064575195
0,R01,02,96,0.5194060504436493,4.758608061820269,5.278014112263918,4.738656044006348
0,R01,02,103,0.6190449930727482,4.907588008791208,5.5266330018639565,4.888959884643555
0,R01,02,109,0.5363889504224062,4.767735954374075,5.304124904796481,4.751711845397949
0,R01,02,116,0.5301269702613354,4.7589188907295465,5.289045860990882,4.742239952087402
0,R01,02,123,0.5306380335241556,5.618334980681539,6.148973014205694,5.602176189422607
0,R01,02,130,0.5235839635133743,4.871641052886844,5.395225016400218,4.856480121612549
0,R01,02,137,0.5080250557512045,4.755471833050251,5.2634968888014555,4.739488124847412
0,R01,02,144,0.6031638476997614,4.896407015621662,5.4995708633214235,4.8809919357299805
0,R01,02,151,0.5132050719112158,4.752135835587978,5.265340907499194,4.735583782196045
0,R01,02,158,0.5189860239624977,4.757095128297806,5.2760811522603035,4.7414398193359375
0,R01,02,164,0.5342848598957062,5.556287942454219,6.090572802349925,5.541632175445557
0,R01,02,171,0.5217110738158226,4.8703879583626986,5.392099032178521,4.854527950286865
0,R01,02,178,0.5073640495538712,4.74968203343451,5.257046082988381,4.733952045440674
0,R01,02,185,0.5415091291069984,5.6395139545202255,6.181023083627224,5.623392105102539
0,R01,02,192,0.5152788944542408,4.891919204965234,5.407198099419475,4.876543998718262
0,R01,02,199,0.5093780346214771,4.764077952131629,5.273455986753106,4.748032093048096
0,R01,02,206,0.519277062267065,5.511883879080415,6.03116094134748,5.494495868682861
0,R01,02,213,0.5172030068933964,4.774077096953988,5.2912801038473845,4.751488208770752
0,R01,04,0,0.5107610486447811,4.746455000713468,5.257216049358249,4.7292160987854
0,R01,04,7,0.600478844717145,5.7368280831724405,6.3373069278895855,5.719264030456543
0,R01,04,14,0.5352660082280636,4.892650060355663,5.427916068583727,4.876351833343506
0,R01,04,22,0.5304170772433281,4.770530853420496,5.300947930663824,4.752607822418213
0,R01,04,29,0.5167319905012846,5.606441991403699,6.1231739819049835,5.590688228607178
0,R01,04,37,0.5192658863961697,4.861841909587383,5.381107795983553,4.846367835998535
0,R01,04,44,0.5133152008056641,4.7583680134266615,5.2716832142323256,4.741663932800293
0,R01,04,52,0.5942280404269695,4.9057339783757925,5.499962018802762,4.890143871307373
0,R01,04,59,0.5125338211655617,4.761283053085208,5.27381687425077,4.74502420425415
0,R01,04,67,0.5176728591322899,4.766714060679078,5.284386919811368,4.749536037445068
0,R01,04,74,0.5147978663444519,5.624145036563277,6.138942902907729,5.60646390914917
0,R01,04,81,0.5274219438433647,4.891206976026297,5.418628919869661,4.875648021697998
0,R01,04,89,0.5453960038721561,5.194367142394185,5.739763146266341,5.176991939544678
0,R01,04,96,0.572066055610776,4.894292913377285,5.466358968988061,4.877791881561279
0,R01,04,104,0.5127950571477413,4.745843820273876,5.2586388774216175,4.729343891143799
0,R01,04,111,0.5451848264783621,4.763498203828931,5.308683030307293,4.746592044830322
0,R01,04,119,0.5788789130747318,4.902278073132038,5.48115698620677,4.8853759765625
0,R01,04,126,0.5307379178702831,4.7575561329722404,5.288294050842524,4.7408318519592285
0,R01,04,134,0.5245660431683064,4.75856801494956,5.2831340581178665,4.742112159729004
0,R01,04,141,0.5372909363359213,5.52389700897038,6.061187945306301,5.508351802825928
0,R01,04,149,0.5125030875205994,4.864556947723031,5.37706003524363,4.8471360206604
0,R01,04,156,0.53221988491714,4.767104983329773,5.299324868246913,4.749216079711914
0,R01,04,163,0.5207799840718508,5.62607916072011,6.146859144791961,5.606880187988281
0,R01,04,171,0.5293949507176876,4.8853568732738495,5.414751823991537,4.86959981918335
0,R01,04,178,0.5158300045877695,4.76327701471746,5.279107019305229,4.746399879455566
0,R01,04,186,0.5875651258975267,4.905593814328313,5.49315894022584,4.889855861663818
0,R01,04,193,0.5092679057270288,4.749952116981149,5.259220022708178,4.733183860778809
0,R01,04,201,0.5246361251920462,4.761814838275313,5.2864509634673595,4.746431827545166
0,R01,04,208,0.5236349534243345,5.607825005427003,6.131459958851337,5.5920000076293945
0,R01,04,216,0.516240019351244,4.875859012827277,5.392099032178521,4.860799789428711
0,R01,04,223,0.5145580507814884,4.7494100872427225,5.263968138024211,4.732672214508057
0,R01,04,231,0.5788290873169899,4.906445974484086,5.485275061801076,4.889599800109863
0,R02,01,0,0.505330041050911,4.758096998557448,5.263427039608359,4.741759777069092
0,R02,01,20,0.5132548976689577,4.759019007906318,5.272273905575275,4.743807792663574
0,R02,01,41,0.5368690472096205,5.5228660348802805,6.059735082089901,5.504735946655273
0,R02,01,62,0.5271220579743385,4.853476071730256,5.380598129704595,4.8369598388671875
0,R02,01,82,0.5236738361418247,4.779067123308778,5.3027409594506025,4.762527942657471
0,R02,01,103,0.5286240484565496,5.528826965019107,6.0574510134756565,5.512127876281738
0,R02,01,124,0.517403008416295,4.848346812650561,5.365749821066856,4.83135986328125
0,R02,01,144,0.5235942080616951,4.771522944793105,5.2951171528548,4.754464149475098
0,R02,01,165,0.5235848948359489,5.542552098631859,6.066136993467808,5.523680210113525
0,R02,01,186,0.529835931956768,4.8621229361742735,5.3919588681310415,4.844992160797119
0,R02,01,206,0.5178139545023441,4.764518933370709,5.2823328878730536,4.745503902435303
0,R02,01,227,0.9082381147891283,4.910993855446577,5.819231970235705,4.89353609085083
0,R02,01,248,0.5171219818294048,4.756224108859897,5.2733460906893015,4.737599849700928
0,R02,01,268,0.525748822838068,4.758988972753286,5.284737795591354,4.742208003997803
0,R02,01,289,0.5412481259554625,5.724493879824877,6.265742005780339,5.707424163818359
0,R02,01,310,0.5231739487498999,4.891117103397846,5.414291052147746,4.875679969787598
0,R02,01,330,0.5214209668338299,4.762095166370273,5.2835161332041025,4.745728015899658
0,R02,01,351,0.5798600614070892,4.908550065010786,5.488410126417875,4.8921918869018555
0,R02,01,372,0.513545935973525,4.756944952532649,5.270490888506174,4.741312026977539
0,R02,01,392,0.5130551289767027,4.752456909045577,5.26551203802228,4.7373762130737305
0,R02,01,413,0.5271420814096928,5.667516961693764,6.1946590431034565,5.65008020401001
0,R02,01,434,0.5213900003582239,4.89007611759007,5.411466117948294,4.870816230773926
0,R02,01,454,0.5185347981750965,4.760892130434513,5.27942692860961,4.743167877197266
0,R02,01,475,0.7506418041884899,4.914941964671016,5.665583768859506,4.896671772003174
0,R02,01,496,0.515870051458478,4.75216587074101,5.268035922199488,4.735424041748047
0,R02,01,516,0.5130551289767027,4.763056989759207,5.2761121187359095,4.743167877197266
0,R02,01,537,0.6925330962985754,5.625888938084245,6.31842203438282,5.598976135253906
0,R02,01,558,0.5254780407994986,4.871150013059378,5.396628053858876,4.854944229125977
0,R02,01,578,0.5069030448794365,4.764067940413952,5.270970985293388,4.744287967681885
0,R02,01,599,0.529055017977953,5.270279943943024,5.799334961920977,5.253759860992432
0,R02,01,620,0.5549530033022165,4.901787033304572,5.456740036606789,4.886816024780273
0,R02,01,641,0.5094781517982483,4.769077990204096,5.278556142002344,4.750144004821777
0,R02,02,0,0.67469896748662,4.922246094793081,5.596945062279701,4.90550422668457
0,R02,02,19,0.5179340951144695,4.767644917592406,5.285579012706876,4.752223968505859
0,R02,02,39,0.5166619084775448,4.75166505202651,5.268326960504055,4.73583984375
0,R02,02,58,0.653398921713233,5.645917030051351,6.299315951764584,5.629280090332031
0,R02,02,78,0.5219010636210442,4.892389988526702,5.414291052147746,4.87775993347168
0,R02,02,97,0.5284140352159739,4.76874690502882,5.297160940244794,4.749599933624268
0,R02,02,117,0.6560340989381075,4.904411965981126,5.560446064919233,4.887936115264893
0,R02,02,137,0.530528137460351,4.763477016240358,5.294005153700709,4.74783992767334
0,R02,02,156,0.5209001246839762,4.755903035402298,5.276803160086274,4.740352153778076
0,R02,02,176,0.6504431366920471,5.728741874918342,6.379185011610389,5.711711883544922
0,R02,02,195,0.5219210870563984,4.888402996584773,5.4103240836411715,4.872511863708496
0,R02,02,215,0.5292249843478203,4.762676078826189,5.291901063174009,4.743711948394775
0,R02,02,234,0.7892341818660498,4.914410877972841,5.703645059838891,4.897823810577393
0,R02,02,254,0.5295961163938046,4.768336890265346,5.29793300665915,4.753759860992432
0,R02,02,274,0.5166209302842617,4.757696995511651,5.274317925795913,4.738880157470703
0,R02,02,293,0.6180121563374996,4.924269858747721,5.54228201508522,4.904895782470703
0,R02,02,313,0.5297157913446426,4.756174050271511,5.285889841616154,4.740352153778076
0,R02,02,332,0.5223220214247704,4.76445909589529,5.286781117320061,4.748703956604004
0,R02,02,352,0.5860310047864914,5.61797502450645,6.204006029292941,5.596255779266357
0,R02,02,372,0.5225928034633398,4.875397076830268,5.397989880293608,4.85968017578125
0,R02,02,391,0.5051391199231148,4.7609328757971525,5.266071995720267,4.741983890533447
0,R02,02,411,0.8002649992704391,5.354578839614987,6.1548438388854265,5.093408107757568
0,R02,02,430,0.5120928399264812,4.7773930709809065,5.289485910907388,4.762752056121826
0,R02,02,450,0.5094280932098627,4.769608844071627,5.279036937281489,4.750304222106934
0,R02,02,469,0.6887048948556185,4.9117561429739,5.600461037829518,4.895071983337402
0,R02,02,489,0.5177240818738937,4.7515640035271645,5.269288085401058,4.736032009124756
0,R02,02,509,0.5096681416034698,4.755271831527352,5.264939973130822,4.73964786529541
0,R02,02,528,0.5915018264204264,5.540268030017614,6.131769856438041,5.519552230834961
0,R02,02,548,0.5109410267323256,4.853175953030586,5.364116979762912,4.837791919708252
0,R02,02,567,0.5105400923639536,4.76083206012845,5.271372152492404,4.741824150085449
0,R02,02,587,0.794725026935339,5.369727034121752,6.164452061057091,5.107999801635742
0,R02,02,607,0.5195869598537683,4.771212115883827,5.290799075737596,4.756383895874023
0,R02,04,0,0.5005011335015297,4.76394803263247,5.264449166134,4.745376110076904
0,R02,04,19,0.5812430754303932,4.909321898594499,5.490564974024892,4.893343925476074
0,R02,04,38,0.5140670109540224,4.75258706137538,5.266654072329402,4.737343788146973
0,R02,04,57,0.517403008416295,4.750253167003393,5.267656175419688,4.735136032104492
0,R02,04,76,0.6494908593595028,5.63618796877563,6.285678828135133,5.6187520027160645
0,R02,04,95,0.5250480026006699,4.8793950118124485,5.404443014413118,4.863584041595459
0,R02,04,115,0.5144767928868532,4.762285156175494,5.276761949062347,4.742847919464111
0,R02,04,134,0.7083921227604151,4.907588008791208,5.615980131551623,4.890143871307373
0,R02,04,153,0.518664950504899,4.752126056700945,5.270791007205844,4.736639976501465
0,R02,04,172,0.5258989986032248,4.765570862218738,5.291469860821962,4.750144004821777
0,R02,04,191,0.6438510026782751,5.6298160925507545,6.27366709522903,5.612480163574219
0,R02,04,211,0.5276522133499384,4.884915892034769,5.4125681053847075,4.868991851806641
0,R02,04,230,0.5189860239624977,4.7670339699834585,5.286019993945956,4.748095989227295
0,R02,04,249,0.8478739764541388,5.061839008703828,5.909712985157967,4.882976055145264
0,R02,04,268,0.5198970902711153,4.758547991514206,5.278445081785321,4.742656230926514
0,R02,04,287,0.5213499534875154,4.756344016641378,5.277693970128894,4.741343975067139
0,R02,04,307,0.6560140755027533,5.598225863650441,6.254239939153194,5.581952095031738
0,R02,04,326,0.5149990320205688,4.866109928116202,5.381108960136771,4.850240230560303
0,R02,04,345,0.5031360778957605,4.754721885547042,5.257857963442802,4.7358717918396
0,R02,04,364,0.796136911958456,4.900103900581598,5.696240812540054,4.883647918701172
0,R02,04,383,0.5032960325479507,4.749601008370519,5.252897040918469,4.734208106994629
0,R02,04,403,0.5132548976689577,4.763768054544926,5.277022952213883,4.744287967681885
0,R02,04,422,0.7196429651230574,4.921023966744542,5.6406669318675995,4.903168201446533
0,R02,04,441,0.5185350310057402,4.764168988913298,5.282704019919038,4.748608112335205
