scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,01,99,0.004560947418212891,0.010904122143983841,0.0,0.0,0.008146809414029121,0.3700049817562103,2.2995619630705733e-08,0.0
R01,01,106,0.004338741302490234,0.011301115155220032,0.0,0.0,0.006378460209816694,0.10662265121936798,2.4467338377576198e-08,0.0
R01,01,112,0.004223942756652832,0.01096322014927864,0.0,0.0,0.005901803262531757,0.12538711726665497,2.6490953430879927e-08,0.0
R01,01,119,0.004052877426147461,0.012018341571092606,0.0,0.0,0.010567203164100647,0.33997413516044617,2.3547514160782157e-08,0.0
R01,01,126,0.004028677940368652,0.008669800125062466,0.0,0.0,0.009221755899488926,0.34620171785354614,2.0788039734043195e-08,0.0
R01,01,132,0.005083262920379639,0.012466412037611008,5.960464477539063e-08,0.0,0.006862014066427946,0.08390536904335022,2.612302374416231e-08,0.0
R01,01,139,0.004346311092376709,0.01081908494234085,1.1920928955078125e-07,0.0,0.006808131001889706,0.1537581980228424,2.4467338377576198e-08,0.0
R01,01,146,0.00417405366897583,0.011072572320699692,5.960464477539063e-08,0.0,0.009136605076491833,0.36302587389945984,2.5939058900803502e-08,0.0
R01,01,152,0.004225373268127441,0.011982034891843796,5.960464477539063e-08,0.0,0.011346064507961273,0.36372900009155273,2.5019232907652622e-08,0.0
R01,01,159,0.004232227802276611,0.009230595082044601,0.0,0.0,0.006029537413269281,0.08550256490707397,2.612302374416231e-08,0.0
R01,01,166,0.004247903823852539,0.01084686815738678,0.0,0.0,0.006460872478783131,0.2976208031177521,2.9434392700977696e-08,0.0
R01,01,172,0.003988742828369141,0.010166721418499947,5.960464477539063e-08,0.0,0.00695471465587616,0.2593056857585907,2.428337353421739e-08,0.0
R01,01,179,0.004254579544067383,0.012113039381802082,0.0,0.0,0.006601082626730204,0.16737085580825806,2.3547514160782157e-08,0.0
R01,01,186,0.004375100135803223,0.010748308151960373,0.0,0.0,0.0063830711878836155,0.08711071312427521,2.2995619630705733e-08,0.0
R01,01,192,0.005009472370147705,0.012749426066875458,0.0,0.0,0.010420924052596092,0.2784055769443512,2.7594742491032775e-08,0.0
R01,01,199,0.004364728927612305,0.009845603257417679,0.0,0.0,0.008478266187012196,0.3424834907054901,2.0972004577402004e-08,0.0
R01,01,206,0.0034624338150024414,0.010260505601763725,0.0,0.0,0.00613170862197876,0.0964827835559845,2.8698533327542464e-08,0.0
R01,02,0,0.003310859203338623,0.010161712765693665,0.0,0.0,0.0065829576924443245,0.15579432249069214,2.906646301426008e-08,0.0
R01,02,6,0.00335693359375,0.0091586634516716,0.0,0.0,0.012248381040990353,0.30910244584083557,2.336354931742335e-08,0.0
R01,02,13,0.004343211650848389,0.013598295859992504,0.0,0.0,0.0059494804590940475,0.09583219885826111,2.8330603640824847e-08,0.0
R01,02,20,0.0036762356758117676,0.010450219735503197,0.0,0.0,0.005409257020801306,0.10243365913629532,2.520319775101143e-08,0.0
R01,02,27,0.0040961503982543945,0.011439844965934753,5.960464477539063e-08,0.0,0.005971682723611593,0.08751314133405685,2.409940869085858e-08,0.0
R01,02,34,0.004013657569885254,0.009410199709236622,1.1920928955078125e-07,0.0,0.005287075415253639,0.07778453826904297,2.2443725100629308e-08,0.0
R01,02,41,0.005123138427734375,0.014661941677331924,1.1920928955078125e-07,0.0,0.006015714257955551,0.08557102084159851,2.4651303220935006e-08,0.0
R01,02,48,0.004076838493347168,0.01055498979985714,0.0,0.0,0.007683202624320984,0.24763688445091248,2.520319775101143e-08,0.0
R01,02,54,0.004757821559906006,0.010981998406350613,0.0,0.0,0.0052565629594028,0.08477941155433655,2.5571129214085886e-08,0.0
R01,02,61,0.0038895606994628906,0.0105825737118721,5.960464477539063e-08,0.0,0.005700055975466967,0.07492699474096298,2.6858883117597543e-08,0.0
R01,02,68,0.00411677360534668,0.013241882435977459,0.0,0.0,0.00722558842971921,0.2173731029033661,2.6858883117597543e-08,0.0
R01,02,75,0.003847956657409668,0.010637544095516205,5.960464477539063e-08,0.0,0.008294402621686459,0.3879829943180084,3.0354218694128576e-08,0.0
R01,02,82,0.0036712288856506348,0.009727701544761658,0.0,0.0,0.005523359403014183,0.0759340226650238,2.2995619630705733e-08,0.0
R01,02,89,0.003896355628967285,0.010823603719472885,0.0,0.0,0.006195418071001768,0.08448634296655655,2.6490953430879927e-08,0.0
R01,02,96,0.0038550496101379395,0.012534651905298233,0.0,0.0,0.007275873329490423,0.26674947142601013,1.950028583053154e-08,0.0
R01,02,103,0.0041550397872924805,0.011408336460590363,0.0,0.0,0.006026241462677717,0.09007227420806885,2.3731479004140965e-08,0.0
R01,02,109,0.004509687423706055,0.011559700593352318,0.0,0.0,0.007285561878234148,0.24044333398342133,2.1891828794196044e-08,0.0
R01,02,116,0.0057146549224853516,0.012971177697181702,5.960464477539063e-08,0.0,0.007544984575361013,0.17742951214313507,2.4651303220935006e-08,0.0
R01,02,123,0.003802001476287842,0.01185833290219307,1.1920928955078125e-07,0.0,0.005516713950783014,0.09756921231746674,2.2995619630705733e-08,0.0
R01,02,130,0.0033420324325561523,0.008677512407302856,0.0,0.0,0.0056601702235639095,0.2808210253715515,2.2995619630705733e-08,0.0
R01,02,137,0.0038260221481323242,0.010277003049850464,0.0,0.0,0.007253555580973625,0.263209730386734,2.409940869085858e-08,0.0
R01,02,144,0.004938066005706787,0.012088946998119354,0.0,0.0,0.00572986388579011,0.1142113134264946,2.9434392700977696e-08,0.0
R01,02,151,0.00329744815826416,0.010217443108558655,0.0,0.0,0.004998527001589537,0.08459538221359253,2.612302374416231e-08,0.0
R01,02,158,0.0036205053329467773,0.009866546839475632,0.0,0.0,0.005542118102312088,0.0838400274515152,2.8882498170901272e-08,0.0
R01,02,164,0.003807544708251953,0.011209093034267426,0.0,0.0,0.005798043217509985,0.09386906772851944,2.612302374416231e-08,0.0
R01,02,171,0.0046498775482177734,0.01215599849820137,5.960464477539063e-08,0.0,0.005610165186226368,0.090296670794487,2.5939058900803502e-08,0.0
R01,02,178,0.005391120910644531,0.013452209532260895,0.0,0.0,0.006068469025194645,0.0899200290441513,2.5939058900803502e-08,0.0
R01,02,185,0.00562208890914917,0.013773534446954727,5.960464477539063e-08,0.0,0.009533224627375603,0.28804755210876465,2.4467338377576198e-08,0.0
R01,02,192,0.004290759563446045,0.011668775230646133,0.0,0.0,0.005933127831667662,0.08360030502080917,2.2627689943988116e-08,0.0
R01,02,199,0.004366040229797363,0.009861886501312256,0.0,0.0,0.006259888876229525,0.20622631907463074,2.5755094057444694e-08,0.0
R01,02,206,0.0037914514541625977,0.010372661054134369,5.960464477539063e-08,0.0,0.005469691473990679,0.0846950113773346,2.336354931742335e-08,0.0
R01,02,213,0.003688335418701172,0.01033247634768486,0.0,0.0,0.007951888255774975,0.32864224910736084,3.2377830194718626e-08,0.0
R01,04,0,0.003484964370727539,0.011567236855626106,0.0,0.0,0.009715400636196136,0.32165008783340454,2.2811654787346924e-08,0.0
R01,04,7,0.0034101009368896484,0.009930413216352463,0.0,0.0,0.0075115724466741085,0.264198899269104,2.317958447406454e-08,0.0
R01,04,14,0.0038513541221618652,0.011528756469488144,0.0,0.0,0.009281058795750141,0.3349471986293793,2.7594742491032775e-08,0.0
R01,04,22,0.0038788318634033203,0.010832685977220535,0.0,0.0,0.008154968731105328,0.279025673866272,2.612302374416231e-08,0.0
R01,04,29,0.004010677337646484,0.010068777948617935,0.0,0.0,0.005449236836284399,0.09018486738204956,2.4651303220935006e-08,0.0
R01,04,37,0.0052068233489990234,0.012175997719168663,5.960464477539063e-08,0.0,0.005539911333471537,0.24405302107334137,2.6490953430879927e-08,0.0
R01,04,44,0.004500329494476318,0.011471807956695557,0.0,0.0,0.008557801134884357,0.2134484350681305,2.2075793637554852e-08,0.0
R01,04,52,0.004740476608276367,0.010773597285151482,0.0,0.0,0.009612214751541615,0.34040024876594543,2.2443725100629308e-08,0.0
R01,04,59,0.004059731960296631,0.01085004210472107,0.0,0.0,0.0076306588016450405,0.33573243021965027,1.8948389524098275e-08,0.0
R01,04,67,0.0047907233238220215,0.011014681309461594,0.0,0.0,0.012233084067702293,0.3253227472305298,2.4651303220935006e-08,0.0
R01,04,74,0.0038728713989257812,0.011663872748613358,0.0,0.0,0.007353498600423336,0.21406197547912598,2.9618357544336504e-08,0.0
R01,04,81,0.003655076026916504,0.009470377117395401,0.0,0.0,0.005342824384570122,0.1345055103302002,2.3731479004140965e-08,0.0
R01,04,89,0.003661632537841797,0.009367402642965317,0.0,0.0,0.005676994565874338,0.10710442066192627,2.1891828794196044e-08,0.0
R01,04,96,0.003993868827819824,0.011084824800491333,5.960464477539063e-08,0.0,0.011426251381635666,0.35311371088027954,2.8330603640824847e-08,0.0
R01,04,104,0.005489349365234375,0.012806206941604614,0.0,0.0,0.007243024650961161,0.25550687313079834,2.6858883117597543e-08,0.0
R01,04,111,0.0038049817085266113,0.010944545269012451,0.0,0.0,0.0063109793700277805,0.10421585291624069,2.2995619630705733e-08,0.0
R01,04,119,0.004244983196258545,0.011785736307501793,1.1920928955078125e-07,0.0,0.00698967557400465,0.23153580725193024,2.428337353421739e-08,0.0
R01,04,126,0.004394233226776123,0.010711717419326305,5.960464477539063e-08,0.0,0.005579533986747265,0.10680896043777466,1.9868215517249155e-08,0.0
R01,04,134,0.0038654208183288574,0.009318196214735508,0.0,0.0,0.007351083680987358,0.3178004324436188,2.722681280431516e-08,0.0
R01,04,141,0.003874540328979492,0.01164228655397892,0.0,0.0,0.009740040637552738,0.3061249554157257,2.3547514160782157e-08,0.0
R01,04,149,0.003087639808654785,0.010088734328746796,0.0,0.0,0.007069976069033146,0.20801042020320892,2.520319775101143e-08,0.0
R01,04,156,0.004772067070007324,0.011208131909370422,0.0,0.0,0.005742825102061033,0.10396204888820648,2.5387164370727078e-08,0.0
R01,04,163,0.00414729118347168,0.012865949422121048,0.0,0.0,0.009489594027400017,0.3327524662017822,2.2995619630705733e-08,0.0
R01,04,171,0.00376969575881958,0.013775508850812912,0.0,0.0,0.00541525287553668,0.07676425576210022,2.4835268064293814e-08,0.0
R01,04,178,0.004182577133178711,0.012143652886152267,5.960464477539063e-08,0.0,0.005709875375032425,0.08067402243614197,2.5019232907652622e-08,0.0
R01,04,186,0.004495859146118164,0.011308100074529648,0.0,0.0,0.0056853448040783405,0.07560940086841583,2.0604074890684387e-08,0.0
R01,04,193,0.004891037940979004,0.01435580849647522,5.960464477539063e-08,0.0,0.00747026177123189,0.22172555327415466,2.520319775101143e-08,0.0
R01,04,201,0.004075407981872559,0.01165730133652687,0.0,0.0,0.007755332626402378,0.2859306335449219,2.133993426411962e-08,0.0
R01,04,208,0.004353761672973633,0.010815257206559181,0.0,0.0,0.007273043971508741,0.23215800523757935,2.5571129214085886e-08,0.0
R01,04,216,0.0038602352142333984,0.009880248457193375,0.0,0.0,0.005428290460258722,0.07283629477024078,2.2075793637554852e-08,0.0
R01,04,223,0.004510700702667236,0.013539541512727737,5.960464477539063e-08,0.0,0.006800393108278513,0.15657636523246765,2.520319775101143e-08,0.0
R01,04,231,0.004434704780578613,0.012310647405683994,0.0,0.0,0.008106894791126251,0.24945709109306335,2.4835268064293814e-08,0.0
R02,01,0,0.005105257034301758,0.010896628722548485,0.0,0.0,0.0046998788602650166,0.1070164144039154,2.81466370211092e-08,0.0
R02,01,20,0.00568699836730957,0.015665395185351372,5.960464477539063e-08,0.0,0.005709862802177668,0.33161625266075134,2.1891828794196044e-08,0.0
R02,01,41,0.007061183452606201,0.014473775401711464,0.0,0.0,0.005266855470836163,0.20537681877613068,2.4467338377576198e-08,0.0
R02,01,62,0.00576704740524292,0.010882859118282795,0.0,0.0,0.004912469536066055,0.12291154265403748,2.7778707334391584e-08,0.0
R02,01,82,0.006045103073120117,0.012168824672698975,1.1920928955078125e-07,0.0,0.00488840788602829,0.08685886859893799,2.225975848091366e-08,0.0
R02,01,103,0.006357848644256592,0.012478253804147243,5.960464477539063e-08,0.0,0.005519991274923086,0.10402870923280716,2.225975848091366e-08,0.0
R02,01,124,0.006249487400054932,0.012761123478412628,0.0,0.0,0.00496577937155962,0.10333497822284698,2.7778707334391584e-08,0.0
R02,01,144,0.005975127220153809,0.012290566228330135,0.0,0.0,0.007163704838603735,0.32504454255104065,2.428337353421739e-08,0.0
R02,01,165,0.010251283645629883,0.01673879846930504,0.0,0.0,0.005350564140826464,0.10552865266799927,2.2811654787346924e-08,0.0
R02,01,186,0.005623877048492432,0.013682924211025238,5.960464477539063e-08,0.0,0.005981456488370895,0.2401829957962036,2.4467338377576198e-08,0.0
R02,01,206,0.006821870803833008,0.013571154326200485,0.0,0.0,0.004967902321368456,0.1190037727355957,2.5019232907652622e-08,0.0
R02,01,227,0.0063550472259521484,0.013075098395347595,0.0,0.0,0.00948233250528574,0.29381003975868225,2.0604074890684387e-08,0.0
R02,01,248,0.008464336395263672,0.016583647578954697,0.0,0.0,0.00808720849454403,0.2526934742927551,2.8698533327542464e-08,0.0
R02,01,268,0.005480468273162842,0.013586610555648804,0.0,0.0,0.0050530512817204,0.09975771605968475,2.023614520396677e-08,0.0
R02,01,289,0.006326079368591309,0.014925623312592506,1.1920928955078125e-07,0.0,0.009603430517017841,0.27837976813316345,2.3731479004140965e-08,0.0
R02,01,310,0.006432294845581055,0.013915300369262695,0.0,0.0,0.0057415952906012535,0.12354924529790878,2.520319775101143e-08,0.0
R02,01,330,0.005965292453765869,0.0157722570002079,1.1920928955078125e-07,0.0,0.012370008043944836,0.30100899934768677,2.428337353421739e-08,0.0
R02,01,351,0.0038757920265197754,0.011949457228183746,0.0,0.0,0.005238301586359739,0.12276500463485718,2.5571129214085886e-08,0.0
R02,01,372,0.004826664924621582,0.012201481498777866,0.0,0.0,0.005409386474639177,0.10566689074039459,2.7962672177750392e-08,0.0
R02,01,392,0.004442572593688965,0.012149963527917862,1.1920928955078125e-07,0.0,0.008314567618072033,0.3573184609413147,2.722681280431516e-08,0.0
R02,01,413,0.004033863544464111,0.01167546957731247,0.0,0.0,0.0066343327052891254,0.20989525318145752,2.4467338377576198e-08,0.0
R02,01,434,0.0035071969032287598,0.009581083431839943,0.0,0.0,0.008422854356467724,0.25102701783180237,2.1891828794196044e-08,0.0
R02,01,454,0.005701184272766113,0.01331407018005848,1.1920928955078125e-07,0.0,0.00968147162348032,0.2672973871231079,2.4651303220935006e-08,0.0
R02,01,475,0.0065901875495910645,0.01350597757846117,0.0,0.0,0.0055462694726884365,0.11853615939617157,2.2075793637554852e-08,0.0
R02,01,496,0.005345463752746582,0.011406712234020233,0.0,0.0,0.006666338071227074,0.29896312952041626,2.8882498170901272e-08,0.0
R02,01,516,0.005016982555389404,0.010961536318063736,0.0,0.0,0.007059075403958559,0.20098969340324402,2.1523899107478428e-08,0.0
R02,01,537,0.005167603492736816,0.01256304420530796,0.0,0.0,0.005255173426121473,0.12533968687057495,2.3915443847499773e-08,0.0
R02,01,558,0.005348920822143555,0.013807804323732853,5.960464477539063e-08,0.0,0.0050407899543643,0.13638395071029663,2.042011004732558e-08,0.0
R02,01,578,0.004831254482269287,0.01378198154270649,0.0,0.0,0.005260619800537825,0.1098640114068985,2.4651303220935006e-08,0.0
R02,01,599,0.005184531211853027,0.01186622679233551,0.0,0.0,0.005289223976433277,0.11796436458826065,2.3915443847499773e-08,0.0
R02,01,620,0.006184279918670654,0.012973636388778687,0.0,0.0,0.004464560654014349,0.11120286583900452,2.612302374416231e-08,0.0
R02,01,641,0.006614029407501221,0.013463163748383522,0.0,0.0,0.005807892885059118,0.11935804784297943,2.1707863950837236e-08,0.0
R02,02,0,0.005277276039123535,0.0120280422270298,0.0,0.0,0.01006990484893322,0.28919610381126404,2.7594742491032775e-08,0.0
R02,02,19,0.005250692367553711,0.010833678767085075,5.960464477539063e-08,0.0,0.004926011897623539,0.10230529308319092,1.931631921081589e-08,0.0
R02,02,39,0.006693422794342041,0.016403667628765106,0.0,0.0,0.004948284011334181,0.1116270124912262,2.5571129214085886e-08,0.0
R02,02,58,0.004689276218414307,0.01093369908630848,1.1920928955078125e-07,0.0,0.004824353381991386,0.10885053873062134,2.722681280431516e-08,0.0
R02,02,78,0.00621640682220459,0.013913898728787899,0.0,0.0,0.007049576845020056,0.22145810723304749,2.630698858752112e-08,0.0
R02,02,97,0.006767213344573975,0.014800498262047768,0.0,0.0,0.008062507025897503,0.3616234362125397,2.409940869085858e-08,0.0
R02,02,117,0.0051531195640563965,0.013840990141034126,1.1920928955078125e-07,0.0,0.005921181291341782,0.131042018532753,2.2811654787346924e-08,0.0
R02,02,137,0.006072640419006348,0.01463817898184061,0.0,0.0,0.005726696457713842,0.11254046857357025,2.3731479004140965e-08,0.0
R02,02,156,0.00781339406967163,0.014169285073876381,0.0,0.0,0.005872177425771952,0.1117405891418457,2.2075793637554852e-08,0.0
R02,02,176,0.0067084431648254395,0.017376713454723358,0.0,0.0,0.009038027375936508,0.3426947593688965,2.6858883117597543e-08,0.0
R02,02,195,0.006363868713378906,0.015903163701295853,5.960464477539063e-08,0.0,0.00559072894975543,0.11321590840816498,2.0788039734043195e-08,0.0
R02,02,215,0.006685197353363037,0.014055444858968258,0.0,0.0,0.005770603660494089,0.11622148752212524,2.2443725100629308e-08,0.0
R02,02,234,0.006204724311828613,0.012670195661485195,0.0,0.0,0.007728711236268282,0.26832517981529236,2.5019232907652622e-08,0.0
R02,02,254,0.005042552947998047,0.012027230113744736,0.0,0.0,0.006480577401816845,0.10591563582420349,2.704284796095635e-08,0.0
R02,02,274,0.005139410495758057,0.014345373027026653,0.0,0.0,0.009162147529423237,0.3078038692474365,2.317958447406454e-08,0.0
R02,02,293,0.005720019340515137,0.014386605471372604,1.1920928955078125e-07,0.0,0.005956942681223154,0.16997139155864716,2.5571129214085886e-08,0.0
R02,02,313,0.005630552768707275,0.013012344017624855,0.0,0.0,0.00859965942800045,0.31036990880966187,2.4651303220935006e-08,0.0
R02,02,332,0.00466465950012207,0.012361637316644192,0.0,0.0,0.01044386811554432,0.4162577688694,2.2811654787346924e-08,0.0
R02,02,352,0.005714833736419678,0.013153884559869766,1.1920928955078125e-07,0.0,0.006989829242229462,0.20572830736637115,2.3547514160782157e-08,0.0
R02,02,372,0.005982339382171631,0.011645693331956863,0.0,0.0,0.008209016174077988,0.30877235531806946,2.428337353421739e-08,0.0
R02,02,391,0.003900766372680664,0.01178734377026558,0.0,0.0,0.00506104389205575,0.11507055163383484,2.133993426411962e-08,0.0
R02,02,411,0.004695773124694824,0.011437877081334591,0.0,0.0,0.007619837298989296,0.3417298197746277,2.520319775101143e-08,0.0
R02,02,430,0.004654824733734131,0.010869916528463364,0.0,0.0,0.00534105533733964,0.12453138828277588,3.0354218694128576e-08,0.0
R02,02,450,0.004461824893951416,0.010796327143907547,0.0,0.0,0.006970489397644997,0.2748546600341797,2.409940869085858e-08,0.0
R02,02,469,0.00811469554901123,0.01595909334719181,5.960464477539063e-08,0.0,0.005321389529854059,0.11429689824581146,2.317958447406454e-08,0.0
R02,02,489,0.005225181579589844,0.01210194081068039,0.0,0.0,0.006458218675106764,0.19295671582221985,2.6674918274238735e-08,0.0
R02,02,509,0.004342615604400635,0.010763075202703476,0.0,0.0,0.004838304128497839,0.12400507926940918,2.4467338377576198e-08,0.0
R02,02,528,0.0061016082763671875,0.014623196795582771,5.960464477539063e-08,0.0,0.0068964106030762196,0.2023153156042099,2.225975848091366e-08,0.0
R02,02,548,0.0051354169845581055,0.0108412504196167,0.0,0.0,0.005641341209411621,0.2050328403711319,2.4835268064293814e-08,0.0
R02,02,567,0.005381762981414795,0.013600755482912064,0.0,0.0,0.006104502361267805,0.16576240956783295,2.2075793637554852e-08,0.0
R02,02,587,0.004282355308532715,0.011741036549210548,0.0,0.0,0.005596984643489122,0.11973404139280319,2.3915443847499773e-08,0.0
R02,02,607,0.005433559417724609,0.013707203790545464,0.0,0.0,0.005453130230307579,0.13076326251029968,2.1707863950837236e-08,0.0
R02,04,0,0.005719780921936035,0.012820165604352951,0.0,0.0,0.010151317343115807,0.3116731345653534,2.4835268064293814e-08,0.0
R02,04,19,0.005475282669067383,0.013040821999311447,0.0,0.0,0.005447562783956528,0.1602255403995514,2.2075793637554852e-08,0.0
R02,04,38,0.005942106246948242,0.01377197913825512,0.0,0.0,0.005064810626208782,0.10213103890419006,2.7594742491032775e-08,0.0
R02,04,57,0.0065844058990478516,0.015087591484189034,0.0,0.0,0.00604331074282527,0.2011808454990387,2.4835268064293814e-08,0.0
R02,04,76,0.005442321300506592,0.0124419666826725,0.0,0.0,0.005604471080005169,0.291166752576828,2.1891828794196044e-08,0.0
R02,04,95,0.00614398717880249,0.01626984402537346,0.0,0.0,0.005099862348288298,0.10103967785835266,2.5019232907652622e-08,0.0
R02,04,115,0.006463348865509033,0.012886278331279755,0.0,0.0,0.00570822786539793,0.11669830977916718,2.630698858752112e-08,0.0
R02,04,134,0.0050185322761535645,0.012125588953495026,5.960464477539063e-08,0.0,0.005571616813540459,0.110775426030159,2.3547514160782157e-08,0.0
R02,04,153,0.006527543067932129,0.013716746121644974,0.0,0.0,0.006097147706896067,0.24247412383556366,2.520319775101143e-08,0.0
R02,04,172,0.004532456398010254,0.01082458347082138,5.960464477539063e-08,0.0,0.005425664130598307,0.11119392514228821,2.5939058900803502e-08,0.0
R02,04,191,0.0066304802894592285,0.014035303145647049,0.0,0.0,0.006355181336402893,0.19987601041793823,2.2627689943988116e-08,0.0
R02,04,211,0.008193433284759521,0.01502824854105711,0.0,0.0,0.007765795104205608,0.244275763630867,2.2811654787346924e-08,0.0
R02,04,230,0.0063141584396362305,0.015847455710172653,5.960464477539063e-08,0.0,0.00667495047673583,0.15123237669467926,2.2811654787346924e-08,0.0
R02,04,249,0.0066449642181396484,0.013925906270742416,0.0,0.0,0.007069987244904041,0.38958224654197693,2.133993426411962e-08,0.0
R02,04,268,0.005554258823394775,0.014368784613907337,0.0,0.0,0.005940735340118408,0.12120440602302551,2.2627689943988116e-08,0.0
R02,04,287,0.005165398120880127,0.013457788154482841,0.0,0.0,0.005687921307981014,0.14859052002429962,2.612302374416231e-08,0.0
R02,04,307,0.007442355155944824,0.015482406131923199,0.0,0.0,0.005618820898234844,0.13840456306934357,2.317958447406454e-08,0.0
R02,04,326,0.003911912441253662,0.01014038547873497,0.0,0.0,0.0060476032085716724,0.14229543507099152,2.630698858752112e-08,0.0
R02,04,345,0.004865169525146484,0.011807050555944443,0.0,0.0,0.007817591540515423,0.24292941391468048,2.5939058900803502e-08,0.0
R02,04,364,0.004180312156677246,0.011456284672021866,0.0,0.0,0.006322277244180441,0.2342701256275177,2.2075793637554852e-08,0.0
R02,04,383,0.004803836345672607,0.011294074356555939,0.0,0.0,0.005375215783715248,0.10313239693641663,2.5019232907652622e-08,0.0
R02,04,403,0.004123568534851074,0.013847272843122482,0.0,0.0,0.00964602455496788,0.40758222341537476,2.1523899107478428e-08,0.0
R02,04,422,0.006319642066955566,0.012802454642951488,0.0,0.0,0.006353720556944609,0.23110535740852356,2.6674918274238735e-08,0.0
R02,04,441,0.007864415645599365,0.01609116792678833,5.960464477539063e-08,0.0,0.005094992462545633,0.14651566743850708,2.9250427857618888e-08,0.0
R02,04,460,0.00635683536529541,0.016010301187634468,0.0,0.0,0.006213297136127949,0.10744164884090424,2.317958447406454e-08,0.0
R02,04,479,0.00512319803237915,0.012640701606869698,0.0,0.0,0.008925027213990688,0.2591995596885681,2.5019232907652622e-08,0.0
R02,04,499,0.005063414573669434,0.014114150777459145,0.0,0.0,0.005061794072389603,0.11124595999717712,2.6858883117597543e-08,0.0
R02,04,518,0.004927217960357666,0.010998152196407318,0.0,0.0,0.007268024142831564,0.19345831871032715,2.1155969420760812e-08,0.0
R02,04,537,0.006095409393310547,0.013229228556156158,0.0,0.0,0.0060395351611077785,0.34745532274246216,2.3731479004140965e-08,0.0
R02,04,556,0.004848122596740723,0.01163790374994278,0.0,0.0,0.006062974687665701,0.2743532955646515,2.5571129214085886e-08,0.0
R02,04,575,0.005394160747528076,0.012802084907889366,0.0,0.0,0.009768354706466198,0.2343149334192276,2.2443725100629308e-08,0.0
R02,04,595,0.006829738616943359,0.013597807846963406,0.0,0.0,0.006196002941578627,0.18115216493606567,2.0788039734043195e-08,0.0
R03,01,0,0.0027450919151306152,0.008574344217777252,1.7881393432617188e-07,0.0,0.007336207199841738,0.2196381539106369,2.336354931742335e-08,0.0
R03,01,21,0.0025216341018676758,0.008751532062888145,0.0,0.0,0.006225944962352514,0.09481192380189896,2.81466370211092e-08,0.0
R03,01,43,0.0028266310691833496,0.008454395458102226,0.0,0.0,0.0056643420830369,0.08855198323726654,2.2627689943988116e-08,0.0
R03,01,64,0.0025715231895446777,0.009366689249873161,5.960464477539063e-08,0.0,0.005669569596648216,0.06924623250961304,2.336354931742335e-08,0.0
R03,01,86,0.0025774240493774414,0.010096460580825806,0.0,0.0,0.006238393485546112,0.07882249355316162,2.409940869085858e-08,0.0
R03,01,107,0.0034950971603393555,0.009592853486537933,1.7881393432617188e-07,0.0,0.006594911217689514,0.09418822824954987,2.7778707334391584e-08,0.0
R03,01,129,0.0023666024208068848,0.007167816162109375,0.0,0.0,0.006058465223759413,0.08037883043289185,2.4467338377576198e-08,0.0
R03,01,150,0.0021350979804992676,0.008362889289855957,0.0,0.0,0.00639097485691309,0.07600679248571396,2.225975848091366e-08,0.0
