repeat,scene,video,frame,preprocess_ms,model_ms,total_ms,gpu_ms
0,R01,01,0,0.8920361287891865,4.226551856845617,5.118587985634804,4.197951793670654
0,R01,01,166,0.611419091001153,3.4884149208664894,4.099834011867642,3.470815896987915
0,R01,02,130,0.5206980276852846,3.17934388294816,3.700041910633445,3.1627519130706787
0,R01,04,89,0.5218309815973043,3.1619712244719267,3.683802206069231,3.1446399688720703
0,R02,01,124,0.5294641014188528,3.148545976728201,3.6780100781470537,3.1306560039520264
0,R02,01,641,0.611018156632781,3.1687149312347174,3.7797330878674984,3.1516799926757812
0,R02,02,489,0.512152910232544,3.154587000608444,3.666739910840988,3.1376960277557373
0,R02,04,345,0.5164400208741426,3.140911925584078,3.6573519464582205,3.124000072479248
0,R03,01,258,0.6111480761319399,3.150729928165674,3.761878004297614,3.1336638927459717
0,R03,02,111,0.5942359566688538,3.6992409732192755,4.293476929888129,3.682015895843506
0,R03,02,691,0.5867730360478163,3.1745440792292356,3.761317115277052,3.1576640605926514
0,R03,04,531,0.5863909609615803,3.1517231836915016,3.738114144653082,3.134848117828369
0,R04,01,178,0.5307670217007399,3.145810915157199,3.6765779368579388,3.1291840076446533
0,R04,02,144,0.5329311825335026,3.665216965600848,4.198148148134351,3.647615909576416
0,R04,03,74,0.5795189645141363,3.181988839060068,3.7615078035742044,3.165247917175293
0,R04,03,460,0.5554428789764643,3.1440381426364183,3.6994810216128826,3.126336097717285
1,R01,01,0,0.5199669394642115,3.1598680652678013,3.6798350047320127,3.1412160396575928
1,R01,01,166,0.522661954164505,3.660447895526886,4.183109849691391,3.638079881668091
1,R01,02,130,0.5690490361303091,3.1798649579286575,3.7489139940589666,3.163935899734497
1,R01,04,89,0.5143859889358282,3.1655479688197374,3.6799339577555656,3.1421120166778564
1,R02,01,124,0.522661954164505,3.158816136419773,3.681478090584278,3.1421759128570557
1,R02,01,641,0.513595063239336,3.157953964546323,3.671549027785659,3.1412160396575928
1,R02,02,489,0.5442220717668533,3.6903750151395798,4.234597086906433,3.6729280948638916
1,R02,04,345,0.517853070050478,3.1868380028754473,3.7046910729259253,3.169856071472168
1,R03,01,258,0.5928240716457367,3.1498889438807964,3.742713015526533,3.132863998413086
1,R03,02,111,0.5821338854730129,3.1540971249341965,3.7362310104072094,3.1310720443725586
1,R03,02,691,0.5775750614702702,3.6663790233433247,4.243954084813595,3.649631977081299
1,R03,04,531,0.6315670907497406,3.1794540118426085,3.811021102592349,3.162368059158325
1,R04,01,178,0.5264189094305038,3.1523730140179396,3.6787919234484434,3.135711908340454
1,R04,02,144,0.5293651483952999,3.1612799502909184,3.6906450986862183,3.1447360515594482
1,R04,03,74,0.5347239784896374,3.649276914075017,4.184000892564654,3.63155198097229
1,R04,03,460,0.5917919334024191,3.191065974533558,3.782857907935977,3.173664093017578
2,R01,01,0,0.5186849739402533,3.149977885186672,3.6686628591269255,3.1331839561462402
2,R01,01,166,0.5250868853181601,3.141012042760849,3.666098928079009,3.123744010925293
2,R01,02,130,0.517281936481595,3.1582440715283155,3.6755260080099106,3.14137601852417
2,R01,04,89,0.5227020010352135,3.342500189319253,3.8652021903544664,3.325439929962158
2,R02,01,124,0.5237939767539501,3.136182902380824,3.659976879134774,3.1191999912261963
2,R02,01,641,0.5103189032524824,3.149688011035323,3.6600069142878056,3.1331520080566406
2,R02,02,489,0.5105698946863413,3.1564710661768913,3.6670409608632326,3.1397440433502197
2,R02,04,345,0.5148069467395544,3.6702759098261595,4.185082856565714,3.652384042739868
2,R03,01,258,0.6378691177815199,3.1852449756115675,3.8231140933930874,3.168191909790039
2,R03,02,111,0.5844980478286743,3.1840719748288393,3.7685700226575136,3.167263984680176
2,R03,02,691,0.5848989821970463,3.152503864839673,3.7374028470367193,3.1353600025177
2,R03,04,531,0.5873630288988352,3.1512309797108173,3.7385940086096525,3.1354238986968994
2,R04,01,178,0.5800200160592794,3.1703368294984102,3.7503568455576897,3.1533119678497314
2,R04,02,144,0.5298550240695477,3.157001920044422,3.68685694411397,3.1402881145477295
2,R04,03,74,0.534124206751585,3.1547979451715946,3.6889221519231796,3.1391680240631104
2,R04,03,460,0.5391130689531565,3.151961835101247,3.6910749040544033,3.134848117828369
